date,rain_mm,temp_c,days_from_start,campo,anno
2022-01-01,23.857197488723614,5.84857039678667,0,bianchi_campo_b,2022
2022-01-08,19.57666632500832,0.784292021251872,7,bianchi_campo_b,2022
2022-01-15,5.627439500205611,4.057328251429965,14,bianchi_campo_b,2022
2022-01-22,0.13842391344454086,2.876466278802809,21,bianchi_campo_b,2022
2022-01-29,3.822875020791372,4.342078054518936,28,bianchi_campo_b,2022
2022-02-05,2.773277599334989,5.527269526890393,35,bianchi_campo_b,2022
2022-02-12,18.61587374537521,5.539416976202119,42,bianchi_campo_b,2022
2022-02-19,21.14826970430883,7.693655086698982,49,bianchi_campo_b,2022
2022-02-26,23.098626730984506,2.685275468372197,56,bianchi_campo_b,2022
2022-03-05,2.8820401611469038,2.097545423961833,63,bianchi_campo_b,2022
2022-03-12,0.02454459513501206,6.09827557518372,70,bianchi_campo_b,2022
2022-03-19,0.24238961805167492,6.884566334315707,77,bianchi_campo_b,2022
2022-03-26,65.17570842222042,9.699919001261435,84,bianchi_campo_b,2022
2022-04-02,25.077106650844172,7.213158998035283,91,bianchi_campo_b,2022
2022-04-09,8.903831296663611,10.259183683849528,98,bianchi_campo_b,2022
2022-04-16,32.5369969916629,9.45163507007419,105,bianchi_campo_b,2022
2022-04-23,12.184659722777269,11.345318185715485,112,bianchi_campo_b,2022
2022-04-30,26.132552553850275,12.362176150367418,119,bianchi_campo_b,2022
2022-05-07,10.500371455879787,14.817763355800082,126,bianchi_campo_b,2022
2022-05-14,0.28056502310391807,18.20756283714661,133,bianchi_campo_b,2022
2022-05-21,0.8289992801060464,20.424541182745088,140,bianchi_campo_b,2022
2022-05-28,13.71408216434844,19.909628532046383,147,bianchi_campo_b,2022
2022-06-04,22.94003262852584,20.423502131870862,154,bianchi_campo_b,2022
2022-06-11,1.295950099990506,22.082100259690094,161,bianchi_campo_b,2022
2022-06-18,0.1312306124319207,23.3003080277216,168,bianchi_campo_b,2022
2022-06-25,2.3643691099728414,24.965673973446826,175,bianchi_campo_b,2022
2022-07-02,9.393029922645013,24.44489704313736,182,bianchi_campo_b,2022
2022-07-09,0.42528922019258175,22.748640405564117,189,bianchi_campo_b,2022
2022-07-16,1.1061240720096066,26.016118167695595,196,bianchi_campo_b,2022
2022-07-23,22.647630049526413,25.500462105160693,203,bianchi_campo_b,2022
2022-07-30,9.234817321988942,24.436892264229925,210,bianchi_campo_b,2022
2022-08-06,9.372285142706716,22.53737075442359,217,bianchi_campo_b,2022
2022-08-13,46.96556297094645,22.34594879150393,224,bianchi_campo_b,2022
2022-08-20,3.910739241081984,21.158049610682895,231,bianchi_campo_b,2022
2022-08-27,42.9440423496672,20.463689785911924,238,bianchi_campo_b,2022
2022-09-03,12.180234331442108,20.739064153035486,245,bianchi_campo_b,2022
2022-09-10,54.86490078119388,19.83961176191059,252,bianchi_campo_b,2022
2022-09-17,13.292754716548671,13.506416938418454,259,bianchi_campo_b,2022
2022-09-24,76.71866373482317,14.443512580508298,266,bianchi_campo_b,2022
2022-10-01,2.3784271314397643,15.957318424043251,273,bianchi_campo_b,2022
2022-10-08,3.959774970759611,14.96611393519811,280,bianchi_campo_b,2022
2022-10-15,0.37728958339400265,15.80362181890581,287,bianchi_campo_b,2022
2022-10-22,2.2258199989728666,16.294840022495862,294,bianchi_campo_b,2022
2022-10-29,7.3011665466893305,14.933737327939014,301,bianchi_campo_b,2022
2022-11-05,4.8319927809075125,10.678673589797256,308,bianchi_campo_b,2022
2022-11-12,55.960609469781986,9.897322046189117,315,bianchi_campo_b,2022
2022-11-19,91.1440751005479,7.374332046508812,322,bianchi_campo_b,2022
2022-11-26,11.650065853910263,5.383757527669275,329,bianchi_campo_b,2022
2022-12-03,83.78753960109364,8.282949156988252,336,bianchi_campo_b,2022
2022-12-10,71.01684071523096,5.487521289643837,343,bianchi_campo_b,2022
2022-12-17,3.0092293515799895,7.066364633469391,350,bianchi_campo_b,2022
2022-12-24,5.780846890729663,9.510294941493441,357,bianchi_campo_b,2022
