date,rain_mm,temp_c,days_from_start,campo,anno
2024-01-01,47.2264349457987,7.076761954171332,0,bianchi_campo,2024
2024-01-08,1.9910183578026874,1.5683181217738706,7,bianchi_campo,2024
2024-01-15,13.00485432132703,4.804536892118904,14,bianchi_campo,2024
2024-01-22,0.9448181799776023,4.519042314801936,21,bianchi_campo,2024
2024-01-29,0.010882440811599281,4.605447750999815,28,bianchi_campo,2024
2024-02-05,18.02022414504023,7.858662450881241,35,bianchi_campo,2024
2024-02-12,4.674312159920646,6.693884604317816,42,bianchi_campo,2024
2024-02-19,12.328996735352149,6.356034578595882,49,bianchi_campo,2024
2024-02-26,61.88530718225138,7.207286271594853,56,bianchi_campo,2024
2024-03-04,23.237872123235803,6.3556541079566955,63,bianchi_campo,2024
2024-03-11,6.45440332057845,8.026073528471443,70,bianchi_campo,2024
2024-03-18,11.527357509294234,9.378399694533584,77,bianchi_campo,2024
2024-03-25,32.28497035723876,10.256561896914548,84,bianchi_campo,2024
2024-04-01,9.38978886148334,11.771877906436032,91,bianchi_campo,2024
2024-04-08,9.631359416022889,14.683781560262048,98,bianchi_campo,2024
2024-04-15,30.980722732920185,8.85355938502721,105,bianchi_campo,2024
2024-04-22,47.110377092810296,7.357440748668864,112,bianchi_campo,2024
2024-04-29,22.396764461177554,11.991551063174313,119,bianchi_campo,2024
2024-05-06,12.603986263172828,13.09079558962867,126,bianchi_campo,2024
2024-05-13,33.27912590343729,14.832428323654938,133,bianchi_campo,2024
2024-05-20,43.15032328317514,14.281301026117262,140,bianchi_campo,2024
2024-05-27,21.17369588498974,15.29092632475357,147,bianchi_campo,2024
2024-06-03,5.51698505847753,18.075529625302295,154,bianchi_campo,2024
2024-06-10,11.9388540969112,17.328859583536826,161,bianchi_campo,2024
2024-06-17,12.70778278836815,21.813275001162594,168,bianchi_campo,2024
2024-06-24,61.256949766118396,19.727611160278343,175,bianchi_campo,2024
2024-07-01,21.7726847765789,19.52981302170531,182,bianchi_campo,2024
2024-07-08,2.088159322621408,23.74074271065848,189,bianchi_campo,2024
2024-07-15,8.673502273257583,24.31177991231283,196,bianchi_campo,2024
2024-07-22,2.085101604244244,23.584250477382113,203,bianchi_campo,2024
2024-07-29,12.175466536120894,24.136643981933616,210,bianchi_campo,2024
2024-08-05,3.6282777786205145,24.08393213181273,217,bianchi_campo,2024
2024-08-12,13.625007867801742,24.2105118706113,224,bianchi_campo,2024
2024-08-19,19.477812794605143,21.481002698625844,231,bianchi_campo,2024
2024-08-26,7.81895518277409,22.440904871622763,238,bianchi_campo,2024
2024-09-02,26.13841508413728,20.590191868373324,245,bianchi_campo,2024
2024-09-09,37.796920869141104,15.352555393037392,252,bianchi_campo,2024
2024-09-16,129.82111309220912,13.159059506370909,259,bianchi_campo,2024
2024-09-23,4.721272413519273,15.889106459844697,266,bianchi_campo,2024
2024-09-30,80.30098904596983,12.305537160237634,273,bianchi_campo,2024
2024-10-07,28.72312563010837,14.126856649489639,280,bianchi_campo,2024
2024-10-14,59.329645739993,14.985667982555583,287,bianchi_campo,2024
2024-10-21,38.760119611193744,14.492028081984756,294,bianchi_campo,2024
2024-10-28,0.10760132391851585,12.39613031659809,301,bianchi_campo,2024
2024-11-04,1.7511592556616051,9.627459916614384,308,bianchi_campo,2024
2024-11-11,5.7242065665050745,5.436535771687829,315,bianchi_campo,2024
2024-11-18,20.504293373239335,5.793025044032504,322,bianchi_campo,2024
2024-11-25,4.927666579835233,6.855124409993493,329,bianchi_campo,2024
2024-12-02,50.76720293163817,3.1488850729806472,336,bianchi_campo,2024
2024-12-09,35.18565041520105,3.163956578572595,343,bianchi_campo,2024
2024-12-16,29.224521389703995,4.111233102707672,350,bianchi_campo,2024
2024-12-23,6.612244972945547,2.611072340465739,357,bianchi_campo,2024
2024-12-30,0.0008583068797918258,3.935832595825218,364,bianchi_campo,2024
