date,rain_mm,temp_c,days_from_start,campo,anno
2025-01-01,14.182365087606286,5.6856406802223205,0,bianchi_campo_a,2025
2025-01-08,8.934902107057496,4.875541305542015,7,bianchi_campo_a,2025
2025-01-15,11.467294876315037,3.0503500802176404,14,bianchi_campo_a,2025
2025-01-22,24.26653373879617,7.883874420892653,21,bianchi_campo_a,2025
2025-01-29,5.43199770100955,6.0131892976306744,28,bianchi_campo_a,2025
2025-02-05,13.489511608668181,5.1741661616734405,35,bianchi_campo_a,2025
2025-02-12,54.99804815411835,3.9871509007045347,42,bianchi_campo_a,2025
2025-02-19,13.918565524534188,6.433411807105699,49,bianchi_campo_a,2025
2025-02-26,31.937305772714808,6.099408176967074,56,bianchi_campo_a,2025
2025-03-05,13.783082835306715,9.103065472557432,63,bianchi_campo_a,2025
2025-03-12,61.09177421719281,8.196332095918251,70,bianchi_campo_a,2025
2025-03-19,19.40858285934155,8.740509105864021,77,bianchi_campo_a,2025
2025-03-26,51.78525149788271,8.485250364031117,84,bianchi_campo_a,2025
2025-04-02,1.183654661986111,9.053531537737172,91,bianchi_campo_a,2025
2025-04-09,51.87859571265108,11.414548674083903,98,bianchi_campo_a,2025
2025-04-16,17.17937399831726,12.65063347589404,105,bianchi_campo_a,2025
2025-04-23,23.694778641527137,12.948110562279112,112,bianchi_campo_a,2025
2025-04-30,19.12638934996025,15.529336275373225,119,bianchi_campo_a,2025
2025-05-07,47.79785924409907,12.942155729021351,126,bianchi_campo_a,2025
2025-05-14,10.938836765035376,13.97142363048738,133,bianchi_campo_a,2025
2025-05-21,25.497617667895156,14.121704628354053,140,bianchi_campo_a,2025
2025-05-28,1.5797474261098898,19.550441269647536,147,bianchi_campo_a,2025
2025-06-04,0.10112524017458213,20.90791464306062,154,bianchi_campo_a,2025
2025-06-11,19.57679271039936,23.39705874125167,161,bianchi_campo_a,2025
2025-06-18,1.189390856570327,23.28475123814178,168,bianchi_campo_a,2025
2025-06-25,0.396900229151953,25.584335399809333,175,bianchi_campo_a,2025
2025-07-02,25.7077962155563,24.614931542532815,182,bianchi_campo_a,2025
2025-07-09,4.064014892925627,21.12294422331314,189,bianchi_campo_a,2025
2025-07-16,7.836342067509605,24.178244527180993,196,bianchi_campo_a,2025
2025-07-23,40.53706253927203,20.90389749436156,203,bianchi_campo_a,2025
2025-07-30,17.59410308642373,19.972484207153343,210,bianchi_campo_a,2025
2025-08-06,0.09128764897781139,24.165365927560003,217,bianchi_campo_a,2025
2025-08-13,12.04915212916191,24.159724171956384,224,bianchi_campo_a,2025
2025-08-20,24.42553021128191,20.398248200189528,231,bianchi_campo_a,2025
2025-08-27,42.225678137093325,20.15896114167714,238,bianchi_campo_a,2025
2025-09-03,1.714906096324853,19.750395711263025,245,bianchi_campo_a,2025
2025-09-10,32.48436923885123,18.92458605085102,252,bianchi_campo_a,2025
2025-09-17,12.39273250071804,19.853937675839404,259,bianchi_campo_a,2025
2025-09-24,11.847468467937716,14.79349316188268,266,bianchi_campo_a,2025
2025-10-01,17.8413331506313,10.948614283970471,273,bianchi_campo_a,2025
2025-10-08,0.07920996995380847,14.281179137457002,280,bianchi_campo_a,2025
2025-10-15,11.75539791553959,11.86813933962867,287,bianchi_campo_a,2025
2025-10-22,28.03618367865468,13.029649353027366,294,bianchi_campo_a,2025
2025-10-29,29.120683669532355,12.963275618780244,301,bianchi_campo_a,2025
2025-11-05,0.6516307481838624,9.30208567664738,308,bianchi_campo_a,2025
2025-11-12,18.469431389370072,10.630177161807126,315,bianchi_campo_a,2025
2025-11-19,59.76929859000535,5.108377710978232,322,bianchi_campo_a,2025
2025-11-26,19.43796086552041,4.305412365141365,329,bianchi_campo_a,2025
2025-12-03,2.1356999872068627,6.229533949352458,336,bianchi_campo_a,2025
2025-12-10,2.8889794410247305,5.770522326514879,343,bianchi_campo_a,2025
2025-12-17,9.521096449930155,8.271185448056201,350,bianchi_campo_a,2025
2025-12-24,31.91448481794623,4.998534956432536,357,bianchi_campo_a,2025
