date,rain_mm,temp_c,days_from_start,campo,anno
2023-01-01,0.3841896273115708,7.009954888480081,0.0,rossi_campo,2023
2023-01-08,10.661441087506772,4.717545536586215,7.0,rossi_campo,2023
2023-01-15,55.57420098655896,2.140843055361813,14.0,rossi_campo,2023
2023-01-22,61.6417212428928,-0.2027040390740921,21.0,rossi_campo,2023
2023-01-29,0.3186271016488717,0.7416727701823334,28.0,rossi_campo,2023
2023-02-05,4.62904952572174,-2.3477586292084998,35.0,rossi_campo,2023
2023-02-12,0.0697543052865512,4.965029198782816,42.0,rossi_campo,2023
2023-02-19,8.118678257915235,6.815950284685414,49.0,rossi_campo,2023
2023-02-26,82.08663554421491,1.7193017505464354,56.0,rossi_campo,2023
2023-03-05,6.161555705034516,7.698614193144294,63.0,rossi_campo,2023
2023-03-12,9.070722972030154,6.814909780593155,70.0,rossi_campo,2023
2023-03-19,22.14887794601239,9.290039770943793,77.0,rossi_campo,2023
2023-03-26,10.082752978824772,8.336354555402522,84.0,rossi_campo,2023
2023-04-02,4.945463747599632,4.165914335704997,91.0,rossi_campo,2023
2023-04-09,15.365240867254215,6.861898040771507,98.0,rossi_campo,2023
2023-04-16,27.7162061959757,8.833703068324496,105.0,rossi_campo,2023
2023-04-23,24.34118245685113,10.843862878708649,112.0,rossi_campo,2023
2023-04-30,41.90203143426885,11.871836235409717,119.0,rossi_campo,2023
2023-05-07,59.3622867260244,12.050146811349066,126.0,rossi_campo,2023
2023-05-14,111.08712255935416,10.526109949747765,133.0,rossi_campo,2023
2023-05-21,19.87778351027103,15.150359816778291,140.0,rossi_campo,2023
2023-05-28,25.42721106700085,15.165999984741234,147.0,rossi_campo,2023
2023-06-04,60.33652935916578,16.019271196637874,154.0,rossi_campo,2023
2023-06-11,36.62245243418738,16.380352365402985,161.0,rossi_campo,2023
2023-06-18,6.121497891513172,21.10271252223424,168.0,rossi_campo,2023
2023-06-25,25.99687964368158,19.075094568161774,175.0,rossi_campo,2023
2023-07-02,23.17612310439543,19.853666832333545,182.0,rossi_campo,2023
2023-07-09,7.524620558839956,23.74945711408344,189.0,rossi_campo,2023
2023-07-16,3.0561033444413965,25.075919814336885,196.0,rossi_campo,2023
2023-07-23,5.16309944707416,21.97040392557784,203.0,rossi_campo,2023
2023-07-30,38.62832461536669,20.647362917945543,210.0,rossi_campo,2023
2023-08-06,5.614348663623758,18.654827099754694,217.0,rossi_campo,2023
2023-08-13,2.664566039982219,22.56997479030065,224.0,rossi_campo,2023
2023-08-20,0.00676877141359,24.51183199201313,231.0,rossi_campo,2023
2023-08-27,28.311398186190218,18.226886731102358,238.0,rossi_campo,2023
2023-09-03,0.111681222676907,18.38287551516578,245.0,rossi_campo,2023
2023-09-10,30.812448261791303,19.146693892706026,252.0,rossi_campo,2023
2023-09-17,23.929917812115065,18.30636513119657,259.0,rossi_campo,2023
2023-09-24,17.5471413862347,15.433466030302498,266.0,rossi_campo,2023
2023-10-01,0.3663775413720316,17.286556589035797,273.0,rossi_campo,2023
2023-10-08,0.0171850116998939,16.991024180821057,280.0,rossi_campo,2023
2023-10-15,25.11939006913977,14.123314793904626,287.0,rossi_campo,2023
2023-10-22,29.504568417870303,13.933911895751976,294.0,rossi_campo,2023
2023-10-29,66.41732346230356,12.053226089477562,301.0,rossi_campo,2023
2023-11-05,31.676486841320184,9.078464853195952,308.0,rossi_campo,2023
2023-11-12,5.245023534047988,9.772488893781428,315.0,rossi_campo,2023
2023-11-19,66.34641481442216,6.488300850277881,322.0,rossi_campo,2023
2023-11-26,24.109869607457316,5.90739539010184,329.0,rossi_campo,2023
2023-12-03,19.94937400905883,2.1497059595017163,336.0,rossi_campo,2023
2023-12-10,13.358323778504657,6.061834498814221,343.0,rossi_campo,2023
2023-12-17,0.2735227344778934,5.564060919625433,350.0,rossi_campo,2023
2023-12-24,1.0280372077318134,6.4187243143717865,357.0,rossi_campo,2023
2023-12-25,1.0135591026028123,6.3065852483113645,,rossi_campo,2023
