date,rain_mm,temp_c,days_from_start,campo,anno
2023-01-01,0.1820553757170273,7.331313705444359,0.0,bianchi_campo,2023
2023-01-08,7.616165280126097,5.02992927914579,7.0,bianchi_campo,2023
2023-01-15,46.82142281406598,2.485616120838017,14.0,bianchi_campo,2023
2023-01-22,71.45404648207432,-0.0706820896693329,21.0,bianchi_campo,2023
2023-01-29,0.2992555920968698,1.138308279854925,28.0,bianchi_campo,2023
2023-02-05,6.759930477603149,-1.9686896187918137,35.0,bianchi_campo,2023
2023-02-12,0.0287165073586948,5.11552445547926,42.0,bianchi_campo,2023
2023-02-19,6.550196931812025,7.341294406709267,49.0,bianchi_campo,2023
2023-02-26,88.39574249020643,1.9209154038202316,56.0,bianchi_campo,2023
2023-03-05,2.739727554285309,8.215506399245498,63.0,bianchi_campo,2023
2023-03-12,7.655708705062381,7.143883459908636,70.0,bianchi_campo,2023
2023-03-19,20.04808243858136,9.67105028061644,77.0,bianchi_campo,2023
2023-03-26,9.12191120388428,8.835575630551318,84.0,bianchi_campo,2023
2023-04-02,4.379860372164757,4.336266363234756,91.0,bianchi_campo,2023
2023-04-09,11.494843061086613,7.220901016961989,98.0,bianchi_campo,2023
2023-04-16,23.513542297507684,8.976688094366182,105.0,bianchi_campo,2023
2023-04-23,25.770099507212763,11.130553726922926,112.0,bianchi_campo,2023
2023-04-30,62.70068479845037,11.958587537493033,119.0,bianchi_campo,2023
2023-05-07,52.42493192293907,12.265781111944309,126.0,bianchi_campo,2023
2023-05-14,143.76468360404715,10.655376597813245,133.0,bianchi_campo,2023
2023-05-21,14.526836130205112,15.531219191778291,140.0,bianchi_campo,2023
2023-05-28,17.692062994758118,15.603790628342438,147.0,bianchi_campo,2023
2023-06-04,63.92992947990095,16.27294493175691,154.0,bianchi_campo,2023
2023-06-11,33.68528455126807,16.620191465105336,161.0,bianchi_campo,2023
2023-06-18,5.529593966571156,21.48945452372237,168.0,bianchi_campo,2023
2023-06-25,19.264102882626588,19.34493971325105,175.0,bianchi_campo,2023
2023-07-02,21.441166005434557,20.15861009870258,182.0,bianchi_campo,2023
2023-07-09,12.560095455270924,23.985378338041755,189.0,bianchi_campo,2023
2023-07-16,3.116616960049612,25.40649784633092,196.0,bianchi_campo,2023
2023-07-23,3.2267531545784323,22.390802456083748,203.0,bianchi_campo,2023
2023-07-30,39.02275835216784,21.17736896333241,210.0,bianchi_campo,2023
2023-08-06,4.756861342723795,18.75005356924879,217.0,bianchi_campo,2023
2023-08-13,1.2699216603664354,22.646274548485167,224.0,bianchi_campo,2023
2023-08-20,0.0066048586404576,24.990626634870296,231.0,bianchi_campo,2023
2023-08-27,24.76133064220676,18.58122778392976,238.0,bianchi_campo,2023
2023-09-03,0.0971674916740994,18.712476984659872,245.0,bianchi_campo,2023
2023-09-10,31.489467619472578,19.446568334670303,252.0,bianchi_campo,2023
2023-09-17,13.882854580646864,18.74907346452989,259.0,bianchi_campo,2023
2023-09-24,21.96599133130306,15.71466952732635,266.0,bianchi_campo,2023
2023-10-01,0.3632482975213236,17.306273850940556,273.0,bianchi_campo,2023
2023-10-08,0.0095109136850624,17.477875464303168,280.0,bianchi_campo,2023
2023-10-15,21.82805138696509,14.415190723964145,287.0,bianchi_campo,2023
2023-10-22,19.125611623131533,14.468405478341252,294.0,bianchi_campo,2023
2023-10-29,42.49088656121103,12.626526405697804,301.0,bianchi_campo,2023
2023-11-05,21.26744460213104,9.587928208850713,308.0,bianchi_campo,2023
2023-11-12,4.350119397390273,10.212383797055224,315.0,bianchi_campo,2023
2023-11-19,65.05809021992448,6.653665433611195,322.0,bianchi_campo,2023
2023-11-26,19.677578814992103,6.198387763613766,329.0,bianchi_campo,2023
2023-12-03,17.63565580932891,2.151810219174365,336.0,bianchi_campo,2023
2023-12-10,8.531390632981584,6.220014372326091,343.0,bianchi_campo,2023
2023-12-17,0.129190087154285,5.871027065458748,350.0,bianchi_campo,2023
2023-12-24,0.5084486180635395,6.865710921514619,357.0,bianchi_campo,2023
2023-12-25,0.5058765407284227,6.733356624179464,,bianchi_campo,2023
