date,rain_mm,temp_c,days_from_start,campo,anno
2025-01-01,8.909067658521508,5.987851896740153,0.0,pascolo_2,2025
2025-01-08,4.615070378122255,5.303961599440811,7.0,pascolo_2,2025
2025-01-15,12.090640251376072,2.8029891241164933,14.0,pascolo_2,2025
2025-01-22,7.90756214303201,8.475066757202171,21.0,pascolo_2,2025
2025-01-29,12.15516321309451,5.720569319952119,28.0,pascolo_2,2025
2025-02-05,10.871377586909148,5.096378308250792,35.0,pascolo_2,2025
2025-02-12,55.44804832101136,3.98588369460333,42.0,pascolo_2,2025
2025-02-19,8.509429110006295,6.136153157552087,49.0,pascolo_2,2025
2025-02-26,37.170981014185145,5.7297211419968335,56.0,pascolo_2,2025
2025-03-05,7.799312941660474,8.112993857974118,63.0,pascolo_2,2025
2025-03-12,34.805172196929135,8.892853673299157,70.0,pascolo_2,2025
2025-03-19,20.824640207592893,8.527874247233115,77.0,pascolo_2,2025
2025-03-26,66.6274935003699,8.593160520281117,84.0,pascolo_2,2025
2025-04-02,1.3713347872226225,8.621890912737172,91.0,pascolo_2,2025
2025-04-09,46.108910801876846,11.648028491792276,98.0,pascolo_2,2025
2025-04-16,11.408795017871398,13.050338181995244,105.0,pascolo_2,2025
2025-04-23,25.509635766809424,12.978139859154112,112.0,pascolo_2,2025
2025-04-30,9.109143342040936,16.057389195760095,119.0,pascolo_2,2025
2025-05-07,35.771072439899854,13.110938281104724,126.0,pascolo_2,2025
2025-05-14,14.058946203931557,14.41155104864214,133.0,pascolo_2,2025
2025-05-21,24.52692622540553,14.321411659604053,140.0,pascolo_2,2025
2025-05-28,0.8691557522588766,19.68317238943922,147.0,pascolo_2,2025
2025-06-04,0.4928171633160616,21.653148088001103,154.0,pascolo_2,2025
2025-06-11,30.781631463145946,22.902267074584984,161.0,pascolo_2,2025
2025-06-18,0.1028726881209252,22.889289928617927,168.0,pascolo_2,2025
2025-06-25,0.0437129065353758,25.666634041922464,175.0,pascolo_2,2025
2025-07-02,22.412851452372703,24.47670144580661,182.0,pascolo_2,2025
2025-07-09,4.662400822986967,21.166308248610733,189.0,pascolo_2,2025
2025-07-16,4.429206461697532,24.501626223609605,196.0,pascolo_2,2025
2025-07-23,77.51496459405871,21.10709224882584,203.0,pascolo_2,2025
2025-07-30,14.54103397173867,19.580824515933102,210.0,pascolo_2,2025
2025-08-06,0.0178547266145301,23.213891783214763,217.0,pascolo_2,2025
2025-08-13,4.307268732059555,23.946217382521866,224.0,pascolo_2,2025
2025-08-20,26.038267986130847,20.602838043939528,231.0,pascolo_2,2025
2025-08-27,14.600132277756472,20.981819679623584,238.0,pascolo_2,2025
2025-09-03,0.8798301218604365,19.939976719447543,245.0,pascolo_2,2025
2025-09-10,28.02625473403708,19.699221002487945,252.0,pascolo_2,2025
2025-09-17,9.620714187310142,19.84840382167272,259.0,pascolo_2,2025
2025-09-24,26.95434019206644,14.86016680399581,266.0,pascolo_2,2025
2025-10-01,25.107333063846937,11.162876746768063,273.0,pascolo_2,2025
2025-10-08,0.0688462123434874,13.724259494599892,280.0,pascolo_2,2025
2025-10-15,9.914523362812844,11.939765548706076,287.0,pascolo_2,2025
2025-10-22,10.715744459179888,13.658416094098811,294.0,pascolo_2,2025
2025-10-29,16.945227980102118,13.374350302560003,301.0,pascolo_2,2025
2025-11-05,1.140537846954004,8.729320144653343,308.0,pascolo_2,2025
2025-11-12,15.05745290617,11.358355640229776,315.0,pascolo_2,2025
2025-11-19,57.76041344481797,4.958300981067509,322.0,pascolo_2,2025
2025-11-26,20.043916585468224,4.331826055617569,329.0,pascolo_2,2025
2025-12-03,2.653887867722915,6.077108819144144,336.0,pascolo_2,2025
2025-12-10,2.3249704898375967,5.323826362973193,343.0,pascolo_2,2025
2025-12-17,8.559107285577738,8.088289242699034,350.0,pascolo_2,2025
2025-12-24,44.52345998998908,4.8501207079206665,357.0,pascolo_2,2025
2025-12-25,10.949430186713016,4.382230801052515,,pascolo_2,2025
2025-12-26,2.0258191419202376,3.8859146118164176,,pascolo_2,2025
2025-12-27,1.7860058141536683,3.5641222953796614,,pascolo_2,2025
