date,rain_mm,temp_c,days_from_start,campo,anno
2023-01-01,0.4412610746840073,7.974949773152673,0,bianchi_campo_b,2023
2023-01-08,15.540155768178465,6.036823345365974,7,bianchi_campo_b,2023
2023-01-15,56.567154763872196,3.816008140927295,14,bianchi_campo_b,2023
2023-01-22,50.85140299223667,1.1248396737234998,21,bianchi_campo_b,2023
2023-01-29,0.24756346391541229,2.6064537411644437,28,bianchi_campo_b,2023
2023-02-05,3.6004372696716302,-0.018645440964462523,35,bianchi_campo_b,2023
2023-02-12,0.028612199230337865,5.571055984497093,42,bianchi_campo_b,2023
2023-02-19,8.211810515376783,7.800127647036618,49,bianchi_campo_b,2023
2023-02-26,76.8206992887599,3.434889548165472,56,bianchi_campo_b,2023
2023-03-05,10.320335683786652,8.990815644037184,63,bianchi_campo_b,2023
2023-03-12,11.130704198951236,8.117388389224118,70,bianchi_campo_b,2023
2023-03-19,22.033572760694398,10.47244769505096,77,bianchi_campo_b,2023
2023-03-26,11.082203662418522,9.583599254063245,84,bianchi_campo_b,2023
2023-04-02,6.089455694773704,6.031404477074034,91,bianchi_campo_b,2023
2023-04-09,16.315696532842594,8.39356656755723,98,bianchi_campo_b,2023
2023-04-16,23.175524356986443,10.476362573532867,105,bianchi_campo_b,2023
2023-04-23,22.05214058005822,12.574808284214612,112,bianchi_campo_b,2023
2023-04-30,30.36228908369054,13.522854650588272,119,bianchi_campo_b,2023
2023-05-07,52.43130961993003,13.774198150634788,126,bianchi_campo_b,2023
2023-05-14,87.10936605911002,12.155713744390596,133,bianchi_campo_b,2023
2023-05-21,14.326415512147861,16.8240368071057,140,bianchi_campo_b,2023
2023-05-28,16.976628443519104,16.86071957179479,147,bianchi_campo_b,2023
2023-06-04,47.93244515353834,17.65667586553667,154,bianchi_campo_b,2023
2023-06-11,28.838309343939272,18.089464623587503,161,bianchi_campo_b,2023
2023-06-18,4.276987455455128,22.577101008097372,168,bianchi_campo_b,2023
2023-06-25,29.493407315495546,20.909509095691533,175,bianchi_campo_b,2023
2023-07-02,16.39119227916197,21.44492892310734,182,bianchi_campo_b,2023
2023-07-09,5.934487845522085,25.514221809023923,189,bianchi_campo_b,2023
2023-07-16,1.8248054938325708,26.53286968412857,196,bianchi_campo_b,2023
2023-07-23,3.8073619993355123,23.76866238911947,203,bianchi_campo_b,2023
2023-07-30,38.856982933886286,22.285360499790784,210,bianchi_campo_b,2023
2023-08-06,4.475169791515299,20.58093387058807,217,bianchi_campo_b,2023
2023-08-13,1.1210739612010912,24.53670191083637,224,bianchi_campo_b,2023
2023-08-20,0.006634660962845373,26.196541813441684,231,bianchi_campo_b,2023
2023-08-27,22.91266278217563,19.976084554763077,238,bianchi_campo_b,2023
2023-09-03,0.09154975390401887,20.12465611412415,245,bianchi_campo_b,2023
2023-09-10,23.131704329067304,20.80918691725958,252,bianchi_campo_b,2023
2023-09-17,20.859041809803358,19.84986866542272,259,bianchi_campo_b,2023
2023-09-24,13.263892008030354,16.905354981195387,266,bianchi_campo_b,2023
2023-10-01,0.2169188945977396,19.02224529811315,273,bianchi_campo_b,2023
2023-10-08,0.04542271216223526,18.34022665477937,280,bianchi_campo_b,2023
2023-10-15,24.011876164568235,15.557396825154626,287,bianchi_campo_b,2023
2023-10-22,32.436744411789675,15.369633156912698,294,bianchi_campo_b,2023
2023-10-29,71.88013385945169,13.437317421322803,301,bianchi_campo_b,2023
2023-11-05,35.320983043789056,10.591206668672157,308,bianchi_campo_b,2023
2023-11-12,5.760976240384963,10.751969455537392,315,bianchi_campo_b,2023
2023-11-19,59.263639579246075,7.711712773640954,322,bianchi_campo_b,2023
2023-11-26,24.52617824889103,7.418323589506599,329,bianchi_campo_b,2023
2023-12-03,17.896321822092887,3.638149969918402,336,bianchi_campo_b,2023
2023-12-10,16.794486846322343,7.503240748814221,343,bianchi_campo_b,2023
2023-12-17,0.21451413615025672,6.141837147303988,350,bianchi_campo_b,2023
2023-12-24,1.5508295470567646,7.026181066603897,357,bianchi_campo_b,2023
