date,rain_mm,temp_c,days_from_start,campo,anno
2025-01-01,18.312579540349816,6.4804695492699125,0,rossi_campo_b,2025
2025-01-08,12.129532253084108,5.7088165101550885,7,rossi_campo_b,2025
2025-01-15,6.098704521395604,3.9558560325986036,14,rossi_campo_b,2025
2025-01-22,42.72549617928689,8.147732307797412,21,rossi_campo_b,2025
2025-01-29,8.659976645787992,6.746820250011638,28,rossi_campo_b,2025
2025-02-05,18.00901889760098,5.9298278990246445,35,rossi_campo_b,2025
2025-02-12,48.25248619675904,4.828494371686702,42,rossi_campo_b,2025
2025-02-19,15.617089284376107,7.497551037016365,49,rossi_campo_b,2025
2025-02-26,32.095153773241236,6.841688682919482,56,rossi_campo_b,2025
2025-03-05,18.942103259195875,9.672564170474118,63,rossi_campo_b,2025
2025-03-12,87.7547199645683,8.856744112287288,70,rossi_campo_b,2025
2025-03-19,22.676660828892636,9.617171587262874,77,rossi_campo_b,2025
2025-03-26,29.183274507182944,9.673808306739488,84,rossi_campo_b,2025
2025-04-02,1.2758481462924465,9.83127056303482,91,rossi_campo_b,2025
2025-04-09,64.59535098360902,12.052836899530348,98,rossi_campo_b,2025
2025-04-16,19.349117178592223,13.191800235566689,105,rossi_campo_b,2025
2025-04-23,11.383409460847815,13.88130903698152,112,rossi_campo_b,2025
2025-04-30,38.01848384287254,15.951269404093466,119,rossi_campo_b,2025
2025-05-07,18.880636028995923,14.082059932890388,126,rossi_campo_b,2025
2025-05-14,7.781608533605322,14.940987432570694,133,rossi_campo_b,2025
2025-05-21,19.200193232279616,15.17154419308622,140,rossi_campo_b,2025
2025-05-28,0.9076454516225851,20.263238888695128,147,rossi_campo_b,2025
2025-06-04,0.08264780029421104,21.822976957048695,154,rossi_campo_b,2025
2025-06-11,14.584248059367866,24.560005169823057,161,rossi_campo_b,2025
2025-06-18,2.959037858790481,24.40193873814178,168,rossi_campo_b,2025
2025-06-25,0.6434995457489379,26.522102791922464,175,rossi_campo_b,2025
2025-07-02,30.198439955256617,25.9534732091995,182,rossi_campo_b,2025
2025-07-09,4.945463281025297,21.799783416021455,189,rossi_campo_b,2025
2025-07-16,4.929155320912315,24.81850912911551,196,rossi_campo_b,2025
2025-07-23,24.20470441740008,21.912616802397224,203,rossi_campo_b,2025
2025-07-30,12.668241131734703,21.064490345546176,210,rossi_campo_b,2025
2025-08-06,0.14514044553237682,25.524252646310003,217,rossi_campo_b,2025
2025-08-13,13.30362128542717,25.075402650379033,224,rossi_campo_b,2025
2025-08-20,23.587742225480213,21.398655101231213,231,rossi_campo_b,2025
2025-08-27,63.578922918587466,20.590183239891417,238,rossi_campo_b,2025
2025-09-03,2.158766984805993,20.378685796828506,245,rossi_campo_b,2025
2025-09-10,37.94233675861136,19.461614045642705,252,rossi_campo_b,2025
2025-09-17,17.946380376503868,20.162403542654886,259,rossi_campo_b,2025
2025-09-24,9.234803172336825,15.464019575573161,266,rossi_campo_b,2025
2025-10-01,13.548398017650953,11.56690622965499,273,rossi_campo_b,2025
2025-10-08,0.07104413361957995,14.711122403826039,280,rossi_campo_b,2025
2025-10-15,12.087365984616127,12.851816794985837,287,rossi_campo_b,2025
2025-10-22,49.546054565457354,13.550099036807126,294,rossi_campo_b,2025
2025-10-29,41.0180687899242,13.500152478899281,301,rossi_campo_b,2025
2025-11-05,0.079753983886377,9.70863794599262,308,rossi_campo_b,2025
2025-11-12,22.67333208421718,11.101496451241644,315,rossi_campo_b,2025
2025-11-19,62.35830084163041,6.200627989996065,322,rossi_campo_b,2025
2025-11-26,14.291382911228112,4.825036621093773,329,rossi_campo_b,2025
2025-12-03,1.0371565816740258,6.509133093697699,336,rossi_campo_b,2025
2025-12-10,3.8345475257415274,5.375084268479156,343,rossi_campo_b,2025
2025-12-17,9.269102912980998,9.110843186151442,350,rossi_campo_b,2025
2025-12-24,16.71164961572913,5.5264948708670545,357,rossi_campo_b,2025
