date,rain_mm,temp_c,days_from_start,campo,anno
2025-01-01,9.032374767400597,5.712972804478284,0,pascolo_3,2025
2025-01-08,5.345778619584962,4.86982143947057,7,pascolo_3,2025
2025-01-15,12.078540508486668,2.5110318138486036,14,pascolo_3,2025
2025-01-22,8.605696446124966,8.218393580118857,21,pascolo_3,2025
2025-01-29,13.280394598325529,5.57194580804736,28,pascolo_3,2025
2025-02-05,12.794759869166228,5.078869937715126,35,pascolo_3,2025
2025-02-12,56.276761499646,3.6554567972819427,42,pascolo_3,2025
2025-02-19,9.070711148694954,6.010071963355699,49,pascolo_3,2025
2025-02-26,39.541517341547205,5.629263087681409,56,pascolo_3,2025
2025-03-05,8.337870709528516,8.063410059611044,63,pascolo_3,2025
2025-03-12,38.01333259731976,8.503170358567047,70,pascolo_3,2025
2025-03-19,20.558326654736447,8.377855646042633,77,pascolo_3,2025
2025-03-26,69.13762390579592,8.208697164626358,84,pascolo_3,2025
2025-04-02,1.4345008095233425,8.487334551130061,91,pascolo_3,2025
2025-04-09,44.173369172085586,11.381798953101793,98,pascolo_3,2025
2025-04-16,17.833669085177917,12.737710298810725,105,pascolo_3,2025
2025-04-23,28.435761889284095,12.793197522844594,112,pascolo_3,2025
2025-04-30,6.595719779991072,15.795798328944613,119,pascolo_3,2025
2025-05-07,46.072349481335095,12.756411216372555,126,pascolo_3,2025
2025-05-14,15.019236635907873,14.099039422898102,133,pascolo_3,2025
2025-05-21,25.976868814211684,14.002982530139775,140,pascolo_3,2025
2025-05-28,0.7493504162603415,19.461725216820128,147,pascolo_3,2025
2025-06-04,0.34864842876558555,21.274648739042732,154,pascolo_3,2025
2025-06-11,37.055333250140876,22.790694808959984,161,pascolo_3,2025
2025-06-18,0.14116867238911368,22.642219616117927,168,pascolo_3,2025
2025-06-25,0.037201099093664425,25.456975373767705,175,pascolo_3,2025
2025-07-02,25.23489296390835,24.051885132562575,182,pascolo_3,2025
2025-07-09,3.523505072941191,20.852401533580974,189,pascolo_3,2025
2025-07-16,5.069986195355369,24.078960673014365,196,pascolo_3,2025
2025-07-23,80.04182900350543,20.669836389450836,203,pascolo_3,2025
2025-07-30,14.177833068799828,19.26858028230214,210,pascolo_3,2025
2025-08-06,0.017854726614530136,23.22748227800645,217,pascolo_3,2025
2025-08-13,4.975511305797653,23.701553599039755,224,pascolo_3,2025
2025-08-20,28.933295385193958,20.170011593046638,231,pascolo_3,2025
2025-08-27,13.670910766869326,20.54799341474262,238,pascolo_3,2025
2025-09-03,0.9980112312888423,19.655006481352302,245,pascolo_3,2025
2025-09-10,28.06598122977988,19.27932237897602,252,pascolo_3,2025
2025-09-17,9.668159484551353,19.570513661702478,259,pascolo_3,2025
2025-09-24,26.681142302738436,14.453021621704124,266,pascolo_3,2025
2025-10-01,24.90932643390309,10.7498024350121,273,pascolo_3,2025
2025-10-08,0.057968364671978634,13.55470964340941,280,pascolo_3,2025
2025-10-15,9.856081008610573,11.622894268944151,287,pascolo_3,2025
2025-10-22,11.033273303059588,13.280602664039293,294,pascolo_3,2025
2025-10-29,19.535094499076422,13.11850255330404,301,pascolo_3,2025
2025-11-05,0.9968161472393433,8.489318284534306,308,pascolo_3,2025
2025-11-12,17.16382144788753,11.05118023100357,315,pascolo_3,2025
2025-11-19,54.60761085826249,4.525079254877028,322,pascolo_3,2025
2025-11-26,22.05360639336007,4.014815266927087,329,pascolo_3,2025
2025-12-03,2.538269758019851,5.794765999203662,336,pascolo_3,2025
2025-12-10,2.5697369636077383,5.192839104788675,343,pascolo_3,2025
2025-12-17,8.756592374879801,7.822489856538368,350,pascolo_3,2025
2025-12-24,51.71170564409522,4.598737244378981,357,pascolo_3,2025
