date,rain_mm,temp_c,days_from_start,campo,anno,source
2026-01-01,52.42868111753296,1.606877263387048,0.0,pascolo_6,2026,
2026-01-08,5.929450725943752,1.2370389120919754,7.0,pascolo_6,2026,
2026-01-15,11.007224324487195,5.303337805611761,14.0,pascolo_6,2026,
2026-01-22,32.99271225695932,4.6813634055001785,21.0,pascolo_6,2026,
2026-01-29,23.45585857705146,4.611372157505628,28.0,pascolo_6,2026,
2026-02-05,22.64413045277891,6.470929263887001,35.0,pascolo_6,2026,
2026-02-12,22.62020111010088,6.657395662580257,42.0,pascolo_6,2026,
2026-02-19,3.602782705286245,7.278771518525673,49.0,pascolo_6,2026,
2026-02-26,6.2016397710813465,8.508697945731058,56.0,pascolo_6,2026,
2026-03-05,3.26919484894006,8.287391099475713,63.0,pascolo_6,2026,
2026-03-12,15.032388854763212,8.15833425975984,70.0,pascolo_6,2026,
2026-03-19,1.4941862169166598,6.488276963006911,77.0,pascolo_6,2026,
2026-03-26,58.32061251455656,4.983687700544124,84.0,pascolo_6,2026,
2026-04-02,0.9607153016872872,11.6146862211682,91.0,pascolo_6,2026,
2026-04-09,21.547749637722543,12.553349885486456,98.0,pascolo_6,2026,
2026-04-16,15.366368114257511,13.22390218462266,105.0,pascolo_6,2026,
2026-04-23,0.5649566650340887,13.992092280917744,112.0,pascolo_6,2026,
2026-04-30,0.612962245838844,9.970215098063193,0.0,pascolo_6,2026,
2026-05-01,7.76600241624692,13.111569341023769,,pascolo_6,2026,
2026-05-02,7.76600241624692,14.033372815450036,,pascolo_6,2026,
2026-05-03,10.393364563601182,14.747234916687034,,pascolo_6,2026,
2026-05-04,10.391647290777684,14.777325057983433,,pascolo_6,2026,
2026-05-05,10.462732425498444,14.704943847656295,,pascolo_6,2026,
2026-05-06,11.293469181829607,14.734147326151572,,pascolo_6,2026,
2026-05-07,15.438253989980666,14.14863293965658,,pascolo_6,2026,
2026-05-08,15.058961486698053,13.899357202318017,,pascolo_6,2026,era5
2026-05-09,13.730502104660758,13.66034166230935,,pascolo_6,2026,era5
2026-05-16,13.7,13.46,,pascolo_6,2026,open-meteo-archive
2026-05-17,1.3,14.35,,pascolo_6,2026,open-meteo-archive
2026-05-19,0.4870235919902654,13.98079240587026,,pascolo_6,2026,era5
2026-05-20,0.0283747910998499,16.26210776881169,,pascolo_6,2026,era5
2026-05-21,0.0025838612032202,17.452216022770585,,pascolo_6,2026,era5
2026-05-22,0.0008523463179699,17.947395760672464,,pascolo_6,2026,era5
2026-05-23,0.0008583068797918,19.31865987777712,,pascolo_6,2026,era5
2026-05-24,0.0008574515035775,21.013760230654785,,pascolo_6,2026,era5
2026-05-25,0.0012932092872119,22.537127431233728,,pascolo_6,2026,era5
2026-05-26,1.0113117963328475,22.899440119816745,,pascolo_6,2026,era5
2026-05-27,1.069179821058697,22.51499533582092,,pascolo_6,2026,era5
2026-05-28,1.0687416902896985,21.169663876392804,,pascolo_6,2026,era5
2026-05-29,0.1660136630903252,21.08529127777604,,pascolo_6,2026,era5
2026-05-30,2.070570701167896,21.34782483331088,,pascolo_6,2026,era5
2026-05-31,9.014698826966594,21.06491704668321,,pascolo_6,2026,era5
2026-06-01,10.613587498621513,19.946352969898896,,pascolo_6,2026,era5
2026-06-02,6.364044547034098,19.44561478464232,,pascolo_6,2026,era5
2026-06-03,3.940060734542783,18.608713067746635,,pascolo_6,2026,era5
2026-06-04,1.9285406916083048,18.770499604323845,,pascolo_6,2026,era5
2026-06-05,2.0878016947563083,18.74447687322447,,pascolo_6,2026,era5
2026-06-06,0.2800606848722964,19.45831187855117,,pascolo_6,2026,era5
2026-06-07,0.064942350718411,20.63626296099494,,pascolo_6,2026,era5
2026-06-08,0.3565078056908533,21.765720426119287,,pascolo_6,2026,era5
2026-06-09,1.4692799022668623,21.660957422796287,,pascolo_6,2026,era5
2026-06-10,4.069817066028492,19.594174533420187,,pascolo_6,2026,era5
2026-06-11,3.441268205467196,18.495428098481284,,pascolo_6,2026,era5
2026-06-12,0.0012785195231401,20.13094260475856,,pascolo_6,2026,era5
2026-06-13,0.0008523463179699,22.11146475474044,,pascolo_6,2026,era5
2026-06-14,0.0209629520782073,22.58890963467689,,pascolo_6,2026,era5
2026-06-15,0.1106232400616136,22.751499611990823,,pascolo_6,2026,era5
2026-06-16,0.0774739324924667,22.793680419921884,,pascolo_6,2026,era5
2026-06-17,0.0378858241560919,24.26915414847582,,pascolo_6,2026,era5
2026-06-18,0.1623241161041733,25.569501432825348,,pascolo_6,2026,era5
2026-06-19,0.4992066175013576,26.06758491762224,,pascolo_6,2026,era5
2026-06-20,0.5725318121676537,25.92262353729785,,pascolo_6,2026,era5
2026-06-21,0.2828860211252504,26.03590713759604,,pascolo_6,2026,era5
2026-06-22,0.2264931796389646,25.87600028298118,,pascolo_6,2026,era5
2026-06-23,0.2568587660221055,25.90808356500446,,pascolo_6,2026,era5
2026-06-24,0.2369582653045654,26.150690731759823,,pascolo_6,2026,era5
2026-06-25,0.0545978546142578,26.111123657226585,,pascolo_6,2026,era5
2026-06-26,0.0026170618525611,26.565715026855514,,pascolo_6,2026,era5
2026-06-27,0.0021428604668471,27.06984258191341,,pascolo_6,2026,era5
2026-06-28,0.0909865637090945,27.61077188764301,,pascolo_6,2026,era5
2026-06-29,7.379531933452199,26.70638351440431,,pascolo_6,2026,era5
2026-06-30,19.81084234768105,24.67073223780073,,pascolo_6,2026,era5
2026-07-01,28.98481786087359,22.44478123982748,,pascolo_6,2026,era5
2026-07-02,19.90008205001459,20.874350253018463,,pascolo_6,2026,era5
2026-07-03,0.1218259981961011,23.004415837040654,,pascolo_6,2026,era5
2026-07-04,1.4561355112050478,22.98067021863216,,pascolo_6,2026,era5
2026-07-05,2.597922086579274,23.56451233980948,,pascolo_6,2026,era5
2026-07-06,2.531355619282749,24.153845541817816,,pascolo_6,2026,era5
2026-07-07,0.0008225440524256,25.137709836606632,,pascolo_6,2026,era5
2026-07-08,0.8023411034514538,25.40228198016132,,pascolo_6,2026,era5
2026-07-09,1.387733220951759,24.87428406935476,,pascolo_6,2026,era5
2026-07-10,1.7518694471831964,25.06436808659481,,pascolo_6,2026,era5
2026-07-11,0.3794763051701011,24.924546813964863,,pascolo_6,2026,era5
2026-07-12,0.0165952824886517,25.082099092923727,,pascolo_6,2026,era5
2026-07-13,0.0012914172380362,26.338014969171297,,pascolo_6,2026,era5
2026-07-14,0.0029951333040401,27.299387817382808,,pascolo_6,2026,era5
2026-07-15,0.022208690552361,26.93273410797121,,pascolo_6,2026,era5
2026-07-16,0.0278413294836354,27.62132977179766,,pascolo_6,2026,era5
2026-07-17,0.6150023431814589,27.5308516068892,,pascolo_6,2026,era5
2026-07-18,0.9547205062858666,26.22603786535433,,pascolo_6,2026,era5
2026-07-19,1.7717659472396008,25.199262471101747,,pascolo_6,2026,era5
2026-07-20,26.56802535057068,22.38146223588427,,pascolo_6,2026,era5
2026-07-21,26.829773187632355,21.135155460752287,,pascolo_6,2026,era5
2026-07-22,2.465316653246674,20.724836183943864,,pascolo_6,2026,era5
2026-07-23,2.2098422050476074,20.453450775146507,,pascolo_6,2026,era5
2026-07-24,1.5791204572046524,21.647059936523476,,pascolo_6,2026,era5
