date,rain_mm,temp_c,days_from_start,campo,anno
2024-01-01,50.3438323733576,8.536408996582054,0,rossi_campo_b,2024
2024-01-08,0.6418076186669452,3.0602614811488706,7,rossi_campo_b,2024
2024-01-15,24.416163563575566,6.755069351196312,14,rossi_campo_b,2024
2024-01-22,1.117880266082949,4.859734744117418,21,rossi_campo_b,2024
2024-01-29,0.0667319929661403,4.9413619995117415,28,rossi_campo_b,2024
2024-02-05,39.752628973111825,8.370613715762204,35,rossi_campo_b,2024
2024-02-12,3.433268949891044,8.70690543765113,42,rossi_campo_b,2024
2024-02-19,22.996529417770972,7.951156416393474,49,rossi_campo_b,2024
2024-02-26,54.17273436921732,9.110455449422204,56,rossi_campo_b,2024
2024-03-04,22.826465963834863,8.308395458403083,63,rossi_campo_b,2024
2024-03-11,8.940334240225667,9.900817762102406,70,rossi_campo_b,2024
2024-03-18,12.391148021379195,11.770233771914548,77,rossi_campo_b,2024
2024-03-25,54.48553986769866,11.641025252569307,84,rossi_campo_b,2024
2024-04-01,16.024068947047,12.7189342680432,91,rossi_campo_b,2024
2024-04-08,4.582533079162232,16.051375961303734,98,rossi_campo_b,2024
2024-04-15,23.71461851157619,10.947018741426064,105,rossi_campo_b,2024
2024-04-22,33.682523508520745,10.13712127322242,112,rossi_campo_b,2024
2024-04-29,37.663346830981936,13.815130397251721,119,rossi_campo_b,2024
2024-05-06,8.996236324207985,15.224782289777522,126,rossi_campo_b,2024
2024-05-13,15.794624899218235,17.587171627226326,133,rossi_campo_b,2024
2024-05-20,27.23571921537271,16.563643846057744,140,rossi_campo_b,2024
2024-05-27,11.995996199893,17.64004741850357,147,rossi_campo_b,2024
2024-06-03,2.6294380423337316,19.69361230759398,154,rossi_campo_b,2024
2024-06-10,11.811195848963507,19.04707479931062,161,rossi_campo_b,2024
2024-06-17,11.178104086013718,23.928567504882835,168,rossi_campo_b,2024
2024-06-24,17.06012056632744,21.84511255536762,175,rossi_campo_b,2024
2024-07-01,6.660999977384563,22.499062928699345,182,rossi_campo_b,2024
2024-07-08,0.9488463400622038,26.261843436104925,189,rossi_campo_b,2024
2024-07-15,1.9139630266984398,27.80759464445572,196,rossi_campo_b,2024
2024-07-22,1.254272460720074,26.90298187619169,203,rossi_campo_b,2024
2024-07-29,10.781448005275251,27.33224712553482,210,rossi_campo_b,2024
2024-08-05,2.428466081614289,27.673706127348396,217,rossi_campo_b,2024
2024-08-12,12.293425202358321,27.226787912277985,224,rossi_campo_b,2024
2024-08-19,6.43177166358555,24.462285250709215,231,rossi_campo_b,2024
2024-08-26,4.240277409298443,25.025191515968004,238,rossi_campo_b,2024
2024-09-02,15.015547619118053,23.8505736578079,245,rossi_campo_b,2024
2024-09-09,43.31009719112444,17.778115753900465,252,rossi_campo_b,2024
2024-09-16,40.48684869458796,15.90252583821615,259,rossi_campo_b,2024
2024-09-23,35.792279665258775,17.27575545538042,266,rossi_campo_b,2024
2024-09-30,94.78619922625242,14.575765954880524,273,rossi_campo_b,2024
2024-10-07,52.822699123112216,15.30977610633488,280,rossi_campo_b,2024
2024-10-14,39.065690742930315,16.604285449073473,287,rossi_campo_b,2024
2024-10-21,35.770410233904926,16.589382062639515,294,rossi_campo_b,2024
2024-10-28,0.11117760260503928,13.471000108264775,301,rossi_campo_b,2024
2024-11-04,0.0760601212164147,10.821470333281013,308,rossi_campo_b,2024
2024-11-11,1.298040151290536,7.095273680914033,315,rossi_campo_b,2024
2024-11-18,26.81572490037709,8.11932480221708,322,rossi_campo_b,2024
2024-11-25,6.490813290231046,8.688504246303012,329,rossi_campo_b,2024
2024-12-02,47.25292797684233,4.25871347699848,336,rossi_campo_b,2024
2024-12-09,14.056519098062381,5.279446719941689,343,rossi_campo_b,2024
2024-12-16,48.71734129498506,5.408270863124301,350,rossi_campo_b,2024
2024-12-23,2.6198662612451074,3.7837611425491104,357,rossi_campo_b,2024
2024-12-30,0.0008583068797918258,7.089722569783532,364,rossi_campo_b,2024
