date,rain_mm,temp_c,days_from_start,campo,anno
2022-01-01,32.498246754585125,6.188065374465225,0.0,pascolo_3,2022
2022-01-08,22.639793723499224,0.3488149007161496,7.0,pascolo_3,2022
2022-01-15,4.499049068801497,3.3793148585728545,14.0,pascolo_3,2022
2022-01-22,0.0747363505020359,2.644602439517086,21.0,pascolo_3,2022
2022-01-29,2.9091358163846337,4.743701008387973,28.0,pascolo_3,2022
2022-02-05,1.8728451318743569,6.083538128080818,35.0,pascolo_3,2022
2022-02-12,10.816203645163114,5.861531466529527,42.0,pascolo_3,2022
2022-02-19,19.68078844877752,7.477904528663316,49.0,pascolo_3,2022
2022-02-26,16.858169434613046,2.628437205723401,56.0,pascolo_3,2022
2022-03-05,3.2099104108951337,1.7142097654797226,63.0,pascolo_3,2022
2022-03-12,0.00478565539197,5.711161549886072,70.0,pascolo_3,2022
2022-03-19,0.1372470246678858,6.577332796369319,77.0,pascolo_3,2022
2022-03-26,42.6283590884573,9.622386914207825,84.0,pascolo_3,2022
2022-04-02,16.255708631053523,7.434443410237634,91.0,pascolo_3,2022
2022-04-09,13.0857378775886,9.949962143670971,98.0,pascolo_3,2022
2022-04-16,40.622694880990906,9.236802945818226,105.0,pascolo_3,2022
2022-04-23,7.470126036139391,11.813138126191689,112.0,pascolo_3,2022
2022-04-30,32.939954330164056,12.189905875069767,119.0,pascolo_3,2022
2022-05-07,14.815226196976283,15.084934579758452,126.0,pascolo_3,2022
2022-05-14,0.8116275068914547,18.561276099795407,133.0,pascolo_3,2022
2022-05-21,2.9546350232472207,20.93507410685225,140.0,pascolo_3,2022
2022-05-28,19.822336358608084,19.097430801391624,147.0,pascolo_3,2022
2022-06-04,35.918571499337304,20.159969765799417,154.0,pascolo_3,2022
2022-06-11,0.3243198843456696,21.70398456028533,161.0,pascolo_3,2022
2022-06-18,0.7681360441793572,23.67964443025136,168.0,pascolo_3,2022
2022-06-25,2.573939041003115,24.900767444429,175.0,pascolo_3,2022
2022-07-02,8.451976889769952,24.0843594687326,182.0,pascolo_3,2022
2022-07-09,3.044540829041153,22.18441979544508,189.0,pascolo_3,2022
2022-07-16,0.3141720580401852,25.601113982427705,196.0,pascolo_3,2022
2022-07-23,13.129692150890548,25.73959203447617,203.0,pascolo_3,2022
2022-07-30,7.836641367170216,24.03138631184896,210.0,pascolo_3,2022
2022-08-06,8.484861388968312,22.476521610078407,217.0,pascolo_3,2022
2022-08-13,39.59664073736491,22.61779356456941,224.0,pascolo_3,2022
2022-08-20,2.294216571289809,21.062672006516262,231.0,pascolo_3,2022
2022-08-27,57.39597823700393,20.262715548560777,238.0,pascolo_3,2022
2022-09-03,7.326672810865631,20.617086846487894,245.0,pascolo_3,2022
2022-09-10,16.14533610490909,20.216448629470108,252.0,pascolo_3,2022
2022-09-17,21.88866836515401,13.85353840419225,259.0,pascolo_3,2022
2022-09-24,53.00507502022356,14.898532576788057,266.0,pascolo_3,2022
2022-10-01,0.7325491740957091,15.700970767793253,273.0,pascolo_3,2022
2022-10-08,5.040779709567289,14.531369236537389,280.0,pascolo_3,2022
2022-10-15,0.3201138278932092,15.408881305512978,287.0,pascolo_3,2022
2022-10-22,1.2348778784208037,16.945439910888695,294.0,pascolo_3,2022
2022-10-29,4.690483105527221,14.53533470517118,301.0,pascolo_3,2022
2022-11-05,6.049507057412029,10.56708969842822,308.0,pascolo_3,2022
2022-11-12,32.4688245395528,9.68594276791532,315.0,pascolo_3,2022
2022-11-19,82.39895612490855,6.983602414812367,322.0,pascolo_3,2022
2022-11-26,18.06784696848851,5.000724138532405,329.0,pascolo_3,2022
2022-12-03,38.67163658118855,7.725331969488252,336.0,pascolo_3,2022
2022-12-10,59.90000822049524,4.633494131905707,343.0,pascolo_3,2022
2022-12-17,2.0030135408042327,6.870796367100354,350.0,pascolo_3,2022
2022-12-24,0.7197717993676633,9.785918081374405,357.0,pascolo_3,2022
2022-12-25,0.6519446939137197,9.75787982940676,,pascolo_3,2022
2022-12-26,0.5065292118047182,9.712415822347054,,pascolo_3,2022
2022-12-27,0.4484564064455298,9.539580758412685,,pascolo_3,2022
2022-12-28,0.19690692420226696,9.45864999559194,,pascolo_3,2022
