date,rain_mm,temp_c,days_from_start,campo,anno
2022-01-01,30.691823686538555,6.453725251697392,0,pascolo_2,2022
2022-01-08,23.559992581283495,0.5044138590495209,7,pascolo_2,2022
2022-01-15,4.1524704111743915,3.4957583109538177,14,pascolo_2,2022
2022-01-22,0.06621288629915512,2.625943120320642,21,pascolo_2,2022
2022-01-29,2.3301213958752953,4.912623069399899,28,pascolo_2,2022
2022-02-05,1.9001440591814855,6.23825352986654,35,pascolo_2,2022
2022-02-12,10.165276220732267,6.033232080368805,42,pascolo_2,2022
2022-02-19,20.425772002663933,7.631910760062112,49,pascolo_2,2022
2022-02-26,16.052791474407968,2.9310902005150297,56,pascolo_2,2022
2022-03-05,3.6710119428775556,1.960291889735629,63,pascolo_2,2022
2022-03-12,0.004785655391970067,5.878723398844443,70,pascolo_2,2022
2022-03-19,0.13712781537833507,6.563288897559801,77,pascolo_2,2022
2022-03-26,43.275278100527004,9.744503729684027,84,pascolo_2,2022
2022-04-02,16.235621865764216,7.741142163957875,91,pascolo_2,2022
2022-04-09,12.716710620622962,10.047362627301936,98,pascolo_2,2022
2022-04-16,36.61796310666077,9.470480401175394,105,pascolo_2,2022
2022-04-23,7.08795595500078,12.096085484822595,112,pascolo_2,2022
2022-04-30,28.517140676218133,12.347144063313806,119,pascolo_2,2022
2022-05-07,13.520553707810024,15.291268285115564,126,pascolo_2,2022
2022-05-14,0.4356414076482906,18.845223272414444,133,pascolo_2,2022
2022-05-21,1.9881010047306802,21.255188969203402,140,pascolo_2,2022
2022-05-28,16.800559682430105,19.279920105707106,147,pascolo_2,2022
2022-06-04,41.08818664883529,20.403517477852972,154,pascolo_2,2022
2022-06-11,0.4541388006664704,21.731781714303168,161,pascolo_2,2022
2022-06-18,0.3843715387930047,23.987796401977562,168,pascolo_2,2022
2022-06-25,2.4857241667355368,25.18707464308966,175,pascolo_2,2022
2022-07-02,8.651488536994378,24.27195247468495,182,pascolo_2,2022
2022-07-09,3.473873085358292,22.304560234433154,189,pascolo_2,2022
2022-07-16,0.3105361747088864,25.58990676516578,196,pascolo_2,2022
2022-07-23,11.1921835678217,25.962643559773767,203,pascolo_2,2022
2022-07-30,6.879673894140126,24.192693510509685,210,pascolo_2,2022
2022-08-06,8.517867461012685,22.83024649847124,217,pascolo_2,2022
2022-08-13,38.415231974433084,22.95309164864676,224,pascolo_2,2022
2022-08-20,1.9385854582374407,21.33472604297458,231,pascolo_2,2022
2022-08-27,54.54513278088058,20.598885563441684,238,pascolo_2,2022
2022-09-03,6.13636805470108,20.96030206226169,245,pascolo_2,2022
2022-09-10,16.096117569485813,20.56702294122607,252,pascolo_2,2022
2022-09-17,20.973439044627895,14.224713534400621,259,pascolo_2,2022
2022-09-24,47.749733490377366,15.30627067202613,266,pascolo_2,2022
2022-10-01,0.9878358676687071,15.940298334757529,273,pascolo_2,2022
2022-10-08,4.040643572558622,14.791030229840999,280,pascolo_2,2022
2022-10-15,0.2605836889237878,15.613971056257014,287,pascolo_2,2022
2022-10-22,0.8547939598493315,17.245337604341103,294,pascolo_2,2022
2022-10-29,3.9898901108372797,14.78460228329618,301,pascolo_2,2022
2022-11-05,6.013923084481121,10.944054449172256,308,pascolo_2,2022
2022-11-12,33.619372997652164,9.999221692766469,315,pascolo_2,2022
2022-11-19,80.4159095932313,7.39737427121122,322,pascolo_2,2022
2022-11-26,16.562814786748703,5.506874157133552,329,pascolo_2,2022
2022-12-03,38.77189159370076,8.010964874994215,336,pascolo_2,2022
2022-12-10,56.48539223176385,4.949667867024743,343,pascolo_2,2022
2022-12-17,1.8789762750266448,6.969743074689632,350,pascolo_2,2022
2022-12-24,0.9464482634484739,9.906163152058923,357,pascolo_2,2022
