date,rain_mm,temp_c,days_from_start,campo,anno
2024-01-01,41.773489117360896,6.633611842564221,0,rossi_campo,2024
2024-01-08,1.7226335435402973,1.2749192192441114,7,rossi_campo,2024
2024-01-15,13.101384043540776,4.833182725452275,14,rossi_campo,2024
2024-01-22,0.9281288794404929,4.498418244861455,21,rossi_campo,2024
2024-01-29,0.016127649551833656,4.648207237606982,28,rossi_campo,2024
2024-02-05,23.740347793683725,7.30467249552413,35,rossi_campo,2024
2024-02-12,4.460242078209831,7.01277876354402,42,rossi_campo,2024
2024-02-19,17.387881356018653,5.856604240054196,49,rossi_campo,2024
2024-02-26,59.49025844472544,6.8657684144519635,56,rossi_campo,2024
2024-03-04,26.424187421316248,6.01345033191501,63,rossi_campo,2024
2024-03-11,9.378413478163594,7.736859893798851,70,rossi_campo,2024
2024-03-18,14.401463678041182,9.069143277122862,77,rossi_campo,2024
2024-03-25,39.34008903723907,9.915090542747862,84,rossi_campo,2024
2024-04-01,11.581824178904299,11.295257277715791,91,rossi_campo,2024
2024-04-08,5.106383400931946,14.475983011154938,98,rossi_campo,2024
2024-04-15,34.73118109263851,8.494056501842692,105,rossi_campo,2024
2024-04-22,46.870826025458,7.217420287359346,112,rossi_campo,2024
2024-04-29,28.06902558006641,11.70393015543624,119,rossi_campo,2024
2024-05-06,12.958842515843116,12.89287892296204,126,rossi_campo,2024
2024-05-13,31.43997988540903,14.582102802821566,133,rossi_campo,2024
2024-05-20,40.360960018137604,13.914078648885095,140,rossi_campo,2024
2024-05-27,20.336995683955195,14.97303197951544,147,rossi_campo,2024
2024-06-03,5.595648288419852,17.620393371582054,154,rossi_campo,2024
2024-06-10,13.286589621088751,16.839752905709418,161,rossi_campo,2024
2024-06-17,16.270650429817124,21.491404651460243,168,rossi_campo,2024
2024-06-24,45.94810770316826,19.52602075849262,175,rossi_campo,2024
2024-07-01,19.277038299833293,19.365890030633864,182,rossi_campo,2024
2024-07-08,2.6693046091814665,23.45241263253348,189,rossi_campo,2024
2024-07-15,8.901385731395095,24.05695522853307,196,rossi_campo,2024
2024-07-22,3.626507520458233,23.287142962501207,203,rossi_campo,2024
2024-07-29,15.297989963130476,23.858939833868135,210,rossi_campo,2024
2024-08-05,3.0825674533794256,23.9681862240746,217,rossi_campo,2024
2024-08-12,10.636609792697982,24.051192674182744,224,rossi_campo,2024
2024-08-19,12.422783521572,21.370918528238974,231,rossi_campo,2024
2024-08-26,7.23575353596928,22.1740707942418,238,rossi_campo,2024
2024-09-02,25.68026398207124,20.473271760486455,245,rossi_campo,2024
2024-09-09,39.38110801914263,15.09365007309691,252,rossi_campo,2024
2024-09-16,103.48405574014308,12.998101080031631,259,rossi_campo,2024
2024-09-23,10.605889980581651,15.425355529785179,266,rossi_campo,2024
2024-09-30,89.35211826788603,12.149984704880524,273,rossi_campo,2024
2024-10-07,34.700368815151705,13.727454212733676,280,rossi_campo,2024
2024-10-14,55.60289512773409,14.788286100115101,287,rossi_campo,2024
2024-10-21,39.131039315631,14.350728788829997,294,rossi_campo,2024
2024-10-28,0.07113818247717063,12.100197001865979,301,rossi_campo,2024
2024-11-04,1.6250656296392663,9.462513860066736,308,rossi_campo,2024
2024-11-11,4.494532942466378,5.175933093116441,315,rossi_campo,2024
2024-11-18,25.47596149743825,5.588423574538467,322,rossi_campo,2024
2024-11-25,6.411032473199185,6.736472066243493,329,rossi_campo,2024
2024-12-02,45.61076040863554,3.005841918218721,336,rossi_campo,2024
2024-12-09,22.539258427400455,3.0589063553583173,343,rossi_campo,2024
2024-12-16,32.71809863160158,3.7729820796421905,350,rossi_campo,2024
2024-12-23,6.726760396720266,2.2840052831741104,357,rossi_campo,2024
2024-12-30,0.0008583068797918258,4.737834548950218,364,rossi_campo,2024
