date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2023-01-10,0.8398642521644978,0.2103689637817682,,,pascolo_6,2023,sentinel-2,,,
2023-01-11,0.7876,,,,pascolo_6,2023,sentinel-1-conformal,0.5871,0.9882,medium
2023-01-21,0.7707,,,,pascolo_6,2023,sentinel-1-conformal,0.5702,0.9712,medium
2023-01-30,0.3667,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.1662,0.5672,medium
2023-02-02,0.3852,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.1847,0.5858,medium
2023-02-04,0.436,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.2355,0.6366,medium
2023-02-05,0.4846,,,,pascolo_6,2023,sentinel-1-conformal,0.284,0.6851,medium
2023-02-07,0.6607,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.4602,0.8613,medium
2023-02-12,0.3229,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.1223,0.5234,medium
2023-02-14,0.26,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.0595,0.4606,medium
2023-02-15,0.0543,,,,pascolo_6,2023,sentinel-1-conformal,-0.1462,0.2549,medium
2023-02-17,0.5999,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.3993,0.8004,medium
2023-02-19,0.6282,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.4277,0.8288,medium
2023-02-25,0.5045,,,,pascolo_6,2023,sentinel-1-conformal,0.3039,0.705,medium
2023-03-06,0.8313,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.6954,0.9672,high
2023-03-09,0.6858545003948674,0.2648611125089061,0.5174142349930744,0.0587175132386343,pascolo_6,2023,sentinel-2,,,
2023-03-11,0.6651777965071681,0.1334718166745173,0.0206767038876992,0.1313892958343887,pascolo_6,2023,sentinel-2,,,
2023-03-12,0.4436,,,,pascolo_6,2023,sentinel-1-conformal,0.3077,0.5796,high
2023-03-16,0.6634462076438365,0.2126842721320196,0.0017315888633315,0.0792124554575023,pascolo_6,2023,sentinel-2,,,
2023-03-21,0.5467,,,,pascolo_6,2023,sentinel-1-conformal-imputed,0.4108,0.6826,high
2023-03-22,0.5177,,,,pascolo_6,2023,sentinel-1-conformal,0.3818,0.6536,high
2023-04-03,0.8134796150446756,0.365457393393133,0.7991924076634532,0.2989774552624988,pascolo_6,2023,sentinel-2,,,
2023-04-06,0.738,,,,pascolo_6,2023,sentinel-1-conformal,0.6021,0.874,high
2023-04-10,0.8150753776051465,0.3878572899626026,0.0015957625604708,0.0223998965694695,pascolo_6,2023,sentinel-2,,,
2023-04-16,0.4856,,,,pascolo_6,2023,sentinel-1-conformal,0.3497,0.6216,high
