date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2025-01-01,0.6699,,,,pascolo_6,2025,sentinel-1-conformal,0.4694,0.8705,medium
2025-01-04,0.7615960033709479,0.4695821005886534,,,pascolo_6,2025,sentinel-2,,,
2025-01-11,0.789,,,,pascolo_6,2025,sentinel-1-conformal,0.5884,0.9895,medium
2025-01-17,0.1207702672439873,0.2770003331229631,0.6408257361269606,0.1925817674656903,pascolo_6,2025,sentinel-2,,,
2025-01-21,0.4888,,,,pascolo_6,2025,sentinel-1-conformal,0.2883,0.6893,medium
2025-02-03,0.8049,,,,pascolo_6,2025,sentinel-1-conformal-imputed,0.6044,1.0,medium
2025-02-05,0.5348,,,,pascolo_6,2025,sentinel-1-conformal,0.3343,0.7354,medium
2025-02-06,0.6772462717509843,0.2783819485311098,0.6757129067075993,0.1536064666263915,pascolo_6,2025,sentinel-2,,,
2025-02-15,0.5552,,,,pascolo_6,2025,sentinel-1-conformal,0.3546,0.7557,medium
2025-02-16,0.7139432687771905,0.3756423178612351,0.0366969970262062,0.0972603693301252,pascolo_6,2025,sentinel-2,,,
2025-02-21,0.7166191992424923,0.2437944815140152,0.0026759304653017,0.1318478363472199,pascolo_6,2025,sentinel-2,,,
2025-03-02,0.793,,,,pascolo_6,2025,sentinel-1-conformal,0.6571,0.9289,high
2025-03-03,0.7492113730837248,0.3313199151777193,0.0325921738412324,0.0875254336637041,pascolo_6,2025,sentinel-2,,,
2025-03-05,0.7316751452698794,0.2585337251844324,0.0175362278138453,0.0727861899932869,pascolo_6,2025,sentinel-2,,,
2025-03-08,0.6870868514024905,0.2515471553284759,0.0445882938673889,0.0069865698559565,pascolo_6,2025,sentinel-2,,,
2025-03-10,0.4175074815608016,0.2059926440063853,0.2695793698416889,0.0455545113220905,pascolo_6,2025,sentinel-2,,,
2025-03-12,0.7417,,,,pascolo_6,2025,sentinel-1-conformal,0.6057,0.8776,high
2025-03-18,0.6509,,,,pascolo_6,2025,sentinel-1-conformal-imputed,0.515,0.7869,high
2025-03-20,0.7778641014588643,0.2973006599119667,0.6243322159092528,0.2729726400648217,pascolo_6,2025,sentinel-2,,,
2025-03-22,0.7791,,,,pascolo_6,2025,sentinel-1-conformal,0.6431,0.915,high
2025-03-25,0.8024,,,,pascolo_6,2025,sentinel-1-conformal-imputed,0.6665,0.9383,high
2025-03-30,0.6379093765126839,0.3640041659867336,0.6077703271032827,0.1524202538812366,pascolo_6,2025,sentinel-2,,,
2025-04-01,0.7401,,,,pascolo_6,2025,sentinel-1-conformal,0.6042,0.8761,high
2025-04-04,0.8112122811261395,0.3441651972138548,0.1733029046134556,0.0198389687728788,pascolo_6,2025,sentinel-2,,,
2025-04-06,0.6803,,,,pascolo_6,2025,sentinel-1-conformal,0.5443,0.8162,high
2025-04-07,0.8132948824902847,0.3773765844478846,0.0089314593293702,0.0287291519263839,pascolo_6,2025,sentinel-2,,,
2025-04-09,0.8208217177082212,0.3468601893391947,0.0075268352179365,0.0305163951086898,pascolo_6,2025,sentinel-2,,,
2025-04-11,0.8118466686763557,0.345087627431257,0.0089750490318655,0.0017725619079377,pascolo_6,2025,sentinel-2,,,
2025-04-16,0.5775,,,,pascolo_6,2025,sentinel-1-conformal,0.4416,0.7135,high
2025-04-21,0.6816,,,,pascolo_6,2025,sentinel-1-conformal,0.5457,0.8176,high
2025-04-22,0.7182940657578883,0.3794826058322956,0.0935526029184673,0.0343949784010386,pascolo_6,2025,sentinel-2,,,
2025-04-24,0.7989188255007447,0.4378643878429821,0.0806247597428563,0.0583817820106865,pascolo_6,2025,sentinel-2,,,
2025-04-29,0.7798196158626938,0.41482427559569,0.1279428410079931,0.0651720751775833,pascolo_6,2025,sentinel-2,,,
