date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno
2026-01-27,0.1157938625234836,0.0486991906159215,,,bianchi_campo_a,2026
2026-02-13,0.0443262539424425,0.1113077763502052,0.071467608581041,0.0626085857342836,bianchi_campo_a,2026
2026-02-21,0.5401993738179967,0.0578451744477219,0.495873119875554,0.0534626019024832,bianchi_campo_a,2026
2026-02-23,-0.0206428616638451,0.1862557919723005,0.5608422354818419,0.1284106175245786,bianchi_campo_a,2026
2026-02-26,0.5870387247109824,0.0065732434652758,0.6076815863748276,0.1796825485070247,bianchi_campo_a,2026
2026-02-28,0.5857240630101401,0.0170075493107503,0.0013146617008422,0.0104343058454744,bianchi_campo_a,2026
2026-03-07,0.5900385301750904,0.0245955274030973,0.0043144671649503,0.007587978092347,bianchi_campo_a,2026
2026-03-10,0.5994571223869721,0.0222251373689029,0.0079535405151791,0.0032751316422487,bianchi_campo_a,2026
2026-03-17,0.6124207074906474,0.0405217209808239,0.0129635851036752,0.0182965836119209,bianchi_campo_a,2026
2026-03-20,0.122529621582344,0.0958250154105091,0.0336951803768158,0.0193492833875457,bianchi_campo_a,2026
2026-03-23,0.0037507178826586,0.1247949233593437,0.1187789036996854,0.0289699079488345,bianchi_campo_a,2026
2026-03-25,0.6130076368409217,0.0579380506889889,0.6092569189582632,0.0668568726703547,bianchi_campo_a,2026
2026-03-28,0.6538369376493177,0.1008811292133723,0.0408293008083959,0.0429430785243833,bianchi_campo_a,2026
2026-04-04,0.6435922608051883,0.0800519551500391,0.0102446768441294,0.0208291740633331,bianchi_campo_a,2026
2026-04-06,0.5322190154096476,0.1191322570044298,0.1113732453955407,0.0390803018543907,bianchi_campo_a,2026
2026-04-07,0.6613687490460373,0.095346853005351,0.1291497336363897,0.0237854039990788,bianchi_campo_a,2026
2026-04-09,0.6809641920194673,0.1233261259207314,0.0057368752126021,0.0014157704326652,bianchi_campo_a,2026
2026-04-16,0.6852446670291135,0.227543258719664,,,bianchi_campo_a,2026
2026-04-17,0.0710571066743721,0.14929387658744092,0.6141875603547413,0.07824938213222307,bianchi_campo_a,2026
2026-04-19,0.7179403951151141,0.22181740545002257,0.012152288541020795,0.00796839994007617,bianchi_campo_a,2026
