date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno
2022-01-08,0.7401575286266132,0.2865531502846099,,,pascolo_4,2022
2022-01-13,-0.006429414838265697,0.8720295061923947,0.7465869434648789,0.5854763559077848,pascolo_4,2022
2022-01-15,0.0657343623527893,0.7600510682879824,0.072163777191055,0.11197843790441231,pascolo_4,2022
2022-01-18,0.6724068080944937,0.19820105375711902,0.6066724457417044,0.5618500145308634,pascolo_4,2022
2022-01-25,0.6690424290268816,0.15274850248742988,0.003364379067612111,0.04545255126968914,pascolo_4,2022
2022-01-30,0.6502526625765752,0.14900150993444797,0.01878976645030639,0.003746992552981915,pascolo_4,2022
2022-02-02,0.6626594793127141,0.15199318901761077,0.01240681673613886,0.002991679083162807,pascolo_4,2022
2022-02-09,0.6617212483645398,0.14637576855849446,0.0009382309481742457,0.005617420459116312,pascolo_4,2022
2022-02-17,0.6987306276668751,0.19974912751655985,0.03700937930233528,0.05337335895806539,pascolo_4,2022
2022-02-22,0.7386089892922092,0.2558221947644223,0.03987836162533409,0.05607306724786246,pascolo_4,2022
2022-02-24,0.6342032569508252,0.22308395795993086,0.10440573234138395,0.03273823680449145,pascolo_4,2022
2022-03-06,0.4124415587201932,0.16957721798592268,0.22176169823063202,0.05350673997400818,pascolo_4,2022
2022-03-09,0.7195886464858545,0.2406522319028116,0.3071470877656613,0.07107501391688892,pascolo_4,2022
2022-03-11,0.7085510348229492,0.23720432233716585,0.011037611662905289,0.0034479095656457515,pascolo_4,2022
2022-03-14,0.717551884340516,0.24951121113969907,0.009000849517566745,0.012306888802533222,pascolo_4,2022
2022-03-21,0.1640078375252383,0.09220308287486095,0.5535440468152777,0.15730812826483812,pascolo_4,2022
2022-03-24,0.7341608558372678,0.3003472717811623,0.5701530183120295,0.20814418890630132,pascolo_4,2022
2022-03-26,0.7321513758887938,0.2841857366335941,0.0020094799484740022,0.016161535147568185,pascolo_4,2022
2022-04-05,0.7811112165709109,0.3562084378937159,0.04895984068211712,0.07202270126012184,pascolo_4,2022
2022-04-10,0.8076907054959162,0.4338435892229297,0.02657948892500528,0.07763515132921378,pascolo_4,2022
2022-04-15,0.7632383883719268,0.392710294224626,0.04445231712398934,0.041133294998303704,pascolo_4,2022
2022-04-18,0.7927075099913126,0.4416154622010026,0.029469121619385752,0.04890516797637662,pascolo_4,2022
2022-04-23,0.810487306839142,0.48551209774952464,0.017779796847829488,0.04389663554852202,pascolo_4,2022
2022-04-28,0.7964790822905126,0.4728489753691411,0.014008224548629489,0.012663122380383529,pascolo_4,2022
2022-04-30,0.7742234387000834,0.4664428497241495,0.022255643590429197,0.0064061256449916,pascolo_4,2022
2022-05-03,0.7267457617875235,0.604162054530458,0.047477676912559885,0.1377192048063085,pascolo_4,2022
2022-05-10,0.7259342947843521,0.4524100682613491,0.0008114670031713622,0.1517519862691089,pascolo_4,2022
2022-05-13,0.7701683624220519,0.4492549938049467,0.04423406763769977,0.003155074456402396,pascolo_4,2022
2022-05-18,0.2940954634575429,0.12834622052477437,0.476072898964509,0.3209087732801723,pascolo_4,2022
2022-05-20,0.7743657016016303,0.37265022962691635,0.4802702381440874,0.24430400910214198,pascolo_4,2022
2022-05-23,0.7857811476446488,0.38765048198806346,0.011415446043018473,0.015000252361147104,pascolo_4,2022
2022-05-25,0.06238963150367878,0.17045143469592564,0.72339151614097,0.21719904729213782,pascolo_4,2022
2022-05-28,0.07861629846238216,0.13148848894536452,0.01622666695870338,0.03896294575056111,pascolo_4,2022
2022-06-02,0.5649162500807811,0.020587493518487803,0.4862999516183989,0.11090099542687672,pascolo_4,2022
2022-06-04,0.39996440546226153,-0.038255790545183604,0.16495184461851953,0.05884328406367141,pascolo_4,2022
2022-06-07,0.41617116628312334,-0.08681742152447255,0.01620676082086181,0.04856163097928895,pascolo_4,2022
2022-06-12,0.41770785074226496,-0.08518284005735963,0.001536684459141624,0.0016345814671129277,pascolo_4,2022
2022-06-14,0.2198830028863288,0.07686450451357996,0.19782484785593615,0.16204734457093958,pascolo_4,2022
2022-06-19,0.4412479012069585,-0.05031682056747871,0.2213648983206297,0.12718132508105867,pascolo_4,2022
2022-06-27,0.4533694220300821,0.02632177045289589,0.012121520823123622,0.0766385910203746,pascolo_4,2022
2022-07-02,0.4343524214310753,-0.02733486239379454,0.01901700059900685,0.05365663284669043,pascolo_4,2022
2022-07-04,0.4054905072370029,-0.04211704691277409,0.028861914194072358,0.01478218451897955,pascolo_4,2022
2022-07-07,0.4201383195753209,0.0027378142187971482,0.014647812338317967,0.044854861131571236,pascolo_4,2022
2022-07-09,0.44125078333964246,-0.03387632041751959,0.021112463764321576,0.036614134636316735,pascolo_4,2022
2022-07-12,-0.02016355098187796,0.24605978289055566,0.4614143343215204,0.2799361033080753,pascolo_4,2022
2022-07-14,0.410924260417074,-0.05939923710050271,0.43108781139895197,0.3054590199910584,pascolo_4,2022
2022-07-17,0.384329020088606,-0.07383227884027317,0.02659524032846805,0.01443304173977046,pascolo_4,2022
2022-07-19,0.37431993067879876,-0.07037061063070842,0.010009089409807215,0.0034616682095647555,pascolo_4,2022
2022-07-22,0.3588536576875025,-0.08090617929240213,0.01546627299129627,0.010535568661693709,pascolo_4,2022
2022-07-24,0.3383907648092646,-0.08057440642423373,0.02046289287823788,0.00033177286816839235,pascolo_4,2022
2022-07-27,0.16244754284932406,0.1512984899601239,0.17594322195994055,0.23187289638435765,pascolo_4,2022
2022-07-29,0.3357516462345547,-0.1047048288379531,0.17330410338523067,0.25600331879807703,pascolo_4,2022
2022-08-01,0.3442638035683147,-0.12382588658967421,0.008512157333759984,0.019121057751721113,pascolo_4,2022
2022-08-03,0.3436027904002978,-0.14043167390211153,0.0006610131680169218,0.016605787312437323,pascolo_4,2022
2022-08-06,0.34949295108643474,-0.1333767912271338,0.005890160686136958,0.007054882674977725,pascolo_4,2022
2022-08-08,0.1866613476438564,0.028182712612794147,0.16283160344257835,0.16155950383992795,pascolo_4,2022
2022-08-11,0.06512033875545296,0.09263310556782323,0.12154100888840343,0.06445039295502908,pascolo_4,2022
2022-08-13,0.34032241004701286,-0.15473493063609295,0.2752020712915599,0.24736803620391618,pascolo_4,2022
2022-08-16,0.35598825382276217,-0.06133136975435604,0.01566584377574931,0.0934035608817369,pascolo_4,2022
2022-08-21,0.364029640659758,-0.08812246225703069,0.008041386836995845,0.026791092502674647,pascolo_4,2022
2022-08-23,0.37581963549452657,-0.04626654756955298,0.011789994834768558,0.04185591468747771,pascolo_4,2022
2022-08-26,0.11761007635932136,0.03234923502776538,0.2582095591352052,0.07861578259731836,pascolo_4,2022
2022-08-28,0.3947941090188607,0.007886391725818237,0.27718403265953934,0.02446284330194714,pascolo_4,2022
2022-08-31,0.08397528467614544,0.035807488699885356,0.31081882434271524,0.027921096974067118,pascolo_4,2022
2022-09-02,0.5904407300136386,0.032824208708415556,0.5064654453374932,0.0029832799914698005,pascolo_4,2022
2022-09-05,0.6009762229581639,0.10120994092301373,0.010535492944525271,0.06838573221459818,pascolo_4,2022
2022-09-07,0.6464179088606044,0.07601602727172528,0.045441685902440465,0.025193913651288452,pascolo_4,2022
2022-09-10,0.6434459061436361,0.14390947278885818,0.0029720027169682917,0.0678934455171329,pascolo_4,2022
2022-09-12,0.5159985581048999,-0.041860757927372844,0.12744734803873614,0.18577023071623103,pascolo_4,2022
