date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno
2024-01-13,0.6605760084017845,0.0017138852783944,,,rossi_campo_b,2024
2024-01-18,0.2515404638860706,-0.0495762680513183,0.4090355445157139,0.0512901533297128,rossi_campo_b,2024
2024-01-20,0.5884587918951224,0.0030467354173853,0.3369183280090517,0.0526230034687037,rossi_campo_b,2024
2024-01-23,0.0601646654651948,0.0009503530171324,0.5282941264299276,0.0020963824002529,rossi_campo_b,2024
2024-01-25,-0.0192738660975763,0.1920445280826534,0.0794385315627711,0.1910941750655209,rossi_campo_b,2024
2024-01-28,0.6366580730171701,-0.0148450997349347,0.6559319391147465,0.2068896278175882,rossi_campo_b,2024
2024-01-30,0.5720308861100135,-0.0187897795865818,0.0646271869071566,0.003944679851647,rossi_campo_b,2024
2024-02-02,0.6106166948862942,-0.0453814996248307,0.0385858087762807,0.0265917200382488,rossi_campo_b,2024
2024-02-14,0.5722120787415953,-0.0084626623056992,0.0384046161446989,0.0369188373191314,rossi_campo_b,2024
2024-02-17,0.5591479835779153,-0.031752435238969,0.01306409516368,0.0232897729332697,rossi_campo_b,2024
2024-02-19,0.2297755456631221,0.0357801223933559,0.3293724379147931,0.0675325576323249,rossi_campo_b,2024
2024-03-05,0.297016048524629,0.0542742807942971,0.0672405028615068,0.0184941584009412,rossi_campo_b,2024
2024-03-08,0.4400030207091346,0.0400680551876933,0.1429869721845056,0.0142062256066037,rossi_campo_b,2024
2024-03-20,0.5532755582376442,-0.0407744904754287,0.1132725375285095,0.0808425456631221,rossi_campo_b,2024
2024-03-25,0.5674266927909689,-0.0157109665005426,0.0141511345533247,0.025063523974886,rossi_campo_b,2024
2024-03-30,0.3606926846766203,0.0639777388500728,0.2067340081143486,0.0796887053506155,rossi_campo_b,2024
2024-04-02,0.6174378170422526,0.0433063330782855,0.2567451323656323,0.0206714057717872,rossi_campo_b,2024
2024-04-04,0.1228298787106634,0.0770924635651811,0.4946079383315892,0.0337861304868955,rossi_campo_b,2024
2024-04-09,0.591720593574351,0.1129035073056755,0.4688907148636876,0.0358110437404943,rossi_campo_b,2024
2024-04-12,0.7316318006554313,0.1779550127651199,0.1399112070810803,0.0650515054594444,rossi_campo_b,2024
2024-04-14,0.7963775556399187,0.2512086267696484,0.0647457549844874,0.0732536140045284,rossi_campo_b,2024
2024-04-29,0.1105430315056672,0.2075257617780523,0.6858345241342515,0.043682864991596,rossi_campo_b,2024
2024-05-12,0.8804585772420362,0.3938942880720376,0.769915545736369,0.1863685262939852,rossi_campo_b,2024
2024-05-14,0.7858224655385797,0.3580892494510802,0.0946361117034565,0.0358050386209573,rossi_campo_b,2024
2024-05-22,0.8747615205262314,0.4264051986839239,0.0889390549876516,0.0683159492328437,rossi_campo_b,2024
2024-05-24,0.3145188334185266,0.1217635920207538,0.5602426871077048,0.3046416066631701,rossi_campo_b,2024
2024-05-27,0.8510966973160304,0.387177377211785,0.5365778638975038,0.2654137851910311,rossi_campo_b,2024
2024-06-01,0.8789892777530601,0.4097109775267601,0.0278925804370296,0.022533600314975,rossi_campo_b,2024
2024-06-03,0.4761596971240343,0.2498839919322793,0.4028295806290258,0.1598269855944807,rossi_campo_b,2024
2024-06-06,0.861416297101364,0.3840940371196182,0.3852565999773297,0.1342100451873389,rossi_campo_b,2024
2024-06-11,0.8252624974405461,0.4152972837548439,0.0361537996608178,0.0312032466352256,rossi_campo_b,2024
2024-06-16,0.341172796316496,0.1646971943735346,0.4840897011240501,0.2506000893813093,rossi_campo_b,2024
2024-06-18,0.8598238537674544,0.3460060903580817,0.5186510574509584,0.181308895984547,rossi_campo_b,2024
2024-06-26,0.8640062647374112,0.3839376789895953,0.0041824109699567,0.0379315886315136,rossi_campo_b,2024
2024-06-28,0.859658316664178,0.3286960203589803,0.0043479480732331,0.055241658630615,rossi_campo_b,2024
2024-07-01,0.8253187834309125,0.3472520346737728,0.0343395332332655,0.0185560143147924,rossi_campo_b,2024
2024-07-06,0.8752948479487471,0.3614038507000514,0.0499760645178346,0.0141518160262785,rossi_campo_b,2024
2024-07-08,0.8228615936080431,0.3213497358005037,0.052433254340704,0.0400541148995476,rossi_campo_b,2024
2024-07-11,0.8522724731345427,0.3354743797414771,0.0294108795264995,0.0141246439409734,rossi_campo_b,2024
2024-07-13,0.830572683129144,0.3025265858028012,0.0216997900053986,0.0329477939386759,rossi_campo_b,2024
2024-07-16,0.8414078427942037,0.3292765774223516,0.0108351596650596,0.0267499916195504,rossi_campo_b,2024
2024-07-18,0.8293188234274571,0.2970474691119554,0.0120890193667465,0.0322291083103962,rossi_campo_b,2024
2024-07-21,0.6395514588732605,0.2123085785556038,0.1897673645541966,0.0847388905563515,rossi_campo_b,2024
2024-07-23,0.833377477648247,0.2902725327966897,0.1938260187749865,0.0779639542410858,rossi_campo_b,2024
2024-07-26,0.8433680674040048,0.3164406785836647,0.0099905897557578,0.026168145786975,rossi_campo_b,2024
2024-07-28,0.8264982602070765,0.2898146911128485,0.0168698071969283,0.0266259874708161,rossi_campo_b,2024
2024-07-31,0.8102852268696743,0.3008613799097828,0.0162130333374022,0.0110466887969343,rossi_campo_b,2024
2024-08-05,0.6477096602071337,0.2944157786780374,0.1625755666625405,0.0064456012317454,rossi_campo_b,2024
2024-08-07,0.8310409268333915,0.3006501483046378,0.1833312666262577,0.0062343696266004,rossi_campo_b,2024
2024-08-10,0.8514200899360266,0.307144720528526,0.0203791631026351,0.0064945722238882,rossi_campo_b,2024
2024-08-12,0.8321155503750137,0.2763778032702415,0.0193045395610128,0.0307669172582845,rossi_campo_b,2024
2024-08-15,0.6638955817988812,0.2944512387238816,0.1682199685761325,0.01807343545364,rossi_campo_b,2024
2024-08-17,0.8451310292946901,0.3029931738923517,0.1812354474958089,0.0085419351684701,rossi_campo_b,2024
2024-08-22,0.8364297223196866,0.2968087199578861,0.0087013069750034,0.0061844539344655,rossi_campo_b,2024
2024-08-25,0.8636160246234603,0.3324233317799308,0.0271863023037737,0.0356146118220446,rossi_campo_b,2024
2024-08-27,-0.0351815186239384,0.1780425688203613,0.8987975432473988,0.1543807629595694,rossi_campo_b,2024
2024-08-30,0.8604964831123703,0.3276853017774326,0.8956780017363087,0.1496427329570712,rossi_campo_b,2024
2024-09-04,0.8378213383724563,0.3353620871433547,0.0226751447399139,0.0076767853659221,rossi_campo_b,2024
2024-09-09,0.8241238472507911,0.4195927711372271,0.0136974911216651,0.0842306839938724,rossi_campo_b,2024
2024-09-11,0.867641333939141,0.3370276319504353,0.0435174866883498,0.0825651391867918,rossi_campo_b,2024
2024-09-14,0.8838009172547704,0.3825290099740185,0.0161595833156293,0.0455013780235832,rossi_campo_b,2024
2024-09-16,0.860446614292051,0.3571877934745885,0.0233543029627193,0.0253412164994299,rossi_campo_b,2024
2024-09-21,0.8544899911176913,0.345330239844392,0.0059566231743597,0.0118575536301965,rossi_campo_b,2024
2024-09-29,0.8778129220416139,0.3721408097171892,0.0233229309239225,0.0268105698727972,rossi_campo_b,2024
2024-10-04,0.8648000524602251,0.3875884789788511,0.0130128695813888,0.0154476692616618,rossi_campo_b,2024
2024-10-11,0.3372702438204906,0.1374754562621392,0.5275298086397344,0.2501130227167119,rossi_campo_b,2024
2024-10-26,0.7310176681794034,0.271330470708045,0.3937474243589127,0.1338550144459057,rossi_campo_b,2024
2024-10-29,0.8065926600828075,0.2934588505059238,0.0755749919034041,0.0221283797978788,rossi_campo_b,2024
2024-10-31,0.8578919341602012,0.2801501204665645,0.0512992740773936,0.0133087300393592,rossi_campo_b,2024
2024-11-03,0.843141110786265,0.2892507586021069,0.0147508233739361,0.0091006381355424,rossi_campo_b,2024
2024-11-10,0.8757389783139182,0.2926779419864824,0.0325978675276532,0.0034271833843754,rossi_campo_b,2024
2024-11-13,0.8435964523144514,0.3424458662448196,0.0321425259994668,0.0497679242583372,rossi_campo_b,2024
2024-11-15,0.873035219693508,0.3081068707828818,0.0294387673790565,0.0343389954619377,rossi_campo_b,2024
2024-11-23,0.7899620407714554,0.2852259497872754,0.0830731789220525,0.0228809209956064,rossi_campo_b,2024
2024-11-25,0.4648224252400965,0.1180882503101187,0.3251396155313588,0.1671376994771566,rossi_campo_b,2024
2024-12-05,0.6685263076913802,0.0678512186365426,0.2037038824512836,0.050237031673576,rossi_campo_b,2024
2024-12-15,0.6412544975127042,0.0874858262528418,0.0272718101786759,0.0196346076162992,rossi_campo_b,2024
2024-12-25,0.5782116146860131,0.0017355599592473,0.0630428828266911,0.0857502662935945,rossi_campo_b,2024
2024-12-28,0.6467134142191988,-0.0201167152030209,0.0685017995331856,0.0218522751622682,rossi_campo_b,2024
2024-12-30,0.6261187939334151,-0.0165150335032865,0.0205946202857837,0.0036016816997344,rossi_campo_b,2024
