date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno
2026-01-27,0.38304468526557534,0.06688557101877464,,,rossi_campo_b,2026
2026-02-13,0.4631189009418602,0.07423704133911083,0.08007421567628487,0.007351470320336187,rossi_campo_b,2026
2026-02-21,0.5512896540798033,-0.015822968097352834,0.08817075313794315,0.09006000943646367,rossi_campo_b,2026
2026-02-23,0.002956866876916628,0.12955582539561405,0.5483327872028867,0.1453787934929669,rossi_campo_b,2026
2026-02-26,0.5537774510575758,-0.01017062393028812,0.5508205841806592,0.13972644932590217,rossi_campo_b,2026
2026-02-28,0.48806814133031706,0.0015545138106140507,0.06570930972725875,0.01172513774090217,rossi_campo_b,2026
2026-03-07,0.4996873651277888,0.006568880754739902,0.011619223797471712,0.005014366944125851,rossi_campo_b,2026
2026-03-10,0.5240790799922833,-0.0026005084433648514,0.02439171486449454,0.009169389198104753,rossi_campo_b,2026
2026-03-10,0.5353708652615822,0.004893812733951588,0.01129178526929886,0.007494321177316439,rossi_campo_b,2026
2026-03-17,0.362620845527998,0.0015578614978155262,0.17275001973358417,0.0033359512361360614,rossi_campo_b,2026
2026-03-20,0.5046299096888266,0.02118648705568612,0.1420090641608286,0.019628625557870594,rossi_campo_b,2026
2026-03-20,0.0925188219395773,0.08855901496534711,0.4121110877492493,0.067372527909661,rossi_campo_b,2026
2026-03-23,0.01893657973279554,0.12044066592087911,0.07358224220678176,0.031881650955532,rossi_campo_b,2026
2026-03-25,0.5446977764327221,-0.008505602231625435,0.5257611966999266,0.12894626815250454,rossi_campo_b,2026
2026-03-28,0.5954438753708919,-0.012319883789107915,0.05074609893816984,0.0038142815574824795,rossi_campo_b,2026
2026-04-04,0.5800840709690653,-0.019338327765350646,0.015359804401826604,0.007018443976242732,rossi_campo_b,2026
2026-04-06,0.5278064689430753,0.009582471147876912,0.05227760202599008,0.02892079891322756,rossi_campo_b,2026
2026-04-07,0.6155279243522682,0.012893568415086749,0.08772145540919296,0.0033110972672098365,rossi_campo_b,2026
2026-04-09,0.6464308219316695,0.05547253668472423,0.030902897579401234,0.04257896826963748,rossi_campo_b,2026
2026-04-09,0.6572278777969583,0.0612169408034025,0.010797055865288896,0.00574440411867827,rossi_campo_b,2026
