date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2023-01-10,0.6246218256360117,0.1753324757470767,,,pascolo_4,2023,sentinel-2,,,
2023-01-11,0.6749,,,,pascolo_4,2023,sentinel-1-conformal,0.4743,0.8754,medium
2023-01-21,0.5297,,,,pascolo_4,2023,sentinel-1-conformal,0.3291,0.7302,medium
2023-01-30,0.2941,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.0936,0.4947,medium
2023-02-02,0.3362,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.1356,0.5367,medium
2023-02-04,0.408,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.2075,0.6086,medium
2023-02-05,0.5447,,,,pascolo_4,2023,sentinel-1-conformal,0.3441,0.7452,medium
2023-02-07,0.6156,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.4151,0.8162,medium
2023-02-12,0.0324,,,,pascolo_4,2023,sentinel-1-conformal-imputed,-0.1681,0.2329,medium
2023-02-14,-0.009,,,,pascolo_4,2023,sentinel-1-conformal-imputed,-0.2096,0.1915,medium
2023-02-15,-0.0471,,,,pascolo_4,2023,sentinel-1-conformal,-0.2476,0.1535,medium
2023-02-17,0.1610729797273305,0.555998771393187,0.1742762078987997,0.3129374302248382,pascolo_4,2023,sentinel-2,,,
2023-02-19,0.5135398613150719,0.1062876212524957,0.3524668815877414,0.4497111501406912,pascolo_4,2023,sentinel-2,,,
2023-02-25,0.4126,,,,pascolo_4,2023,sentinel-1-conformal,0.2121,0.6132,medium
2023-03-06,0.3918137488703763,0.2032248375301369,0.1217261124446955,0.0969372162776411,pascolo_4,2023,sentinel-2,,,
2023-03-09,0.6042415678227219,0.2217164205789904,0.2124278189523455,0.0184915830488535,pascolo_4,2023,sentinel-2,,,
2023-03-11,0.5622179664649514,0.1236938562028776,0.0420236013577705,0.0980225643761127,pascolo_4,2023,sentinel-2,,,
2023-03-12,0.3472,,,,pascolo_4,2023,sentinel-1-conformal,0.2113,0.4831,high
2023-03-16,0.60692504615616,0.2445274873835704,0.0447070796912086,0.1208336311806927,pascolo_4,2023,sentinel-2,,,
2023-03-21,0.6092,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.4733,0.7452,high
2023-03-22,0.5696,,,,pascolo_4,2023,sentinel-1-conformal,0.4337,0.7056,high
2023-04-03,0.6946001968000162,0.2906032938856703,0.6622397876924835,0.2220054730113353,pascolo_4,2023,sentinel-2,,,
2023-04-06,0.5716,,,,pascolo_4,2023,sentinel-1-conformal,0.4356,0.7075,high
2023-04-10,0.7348714110954037,0.3396533679211542,0.0402712142953874,0.0490500740354838,pascolo_4,2023,sentinel-2,,,
2023-04-16,0.3791,,,,pascolo_4,2023,sentinel-1-conformal,0.2432,0.515,high
2023-04-20,0.784598540977745,0.3841344599825477,0.0497271298823412,0.0444810920613935,pascolo_4,2023,sentinel-2,,,
2023-04-23,0.4491391251003208,0.1943569343871357,0.3354594158774241,0.189777525595412,pascolo_4,2023,sentinel-2,,,
2023-04-26,0.7523,,,,pascolo_4,2023,sentinel-1-conformal,0.6164,0.8883,high
2023-04-28,0.6825746077079963,0.3823905360204808,0.2334354826076754,0.1880336016333451,pascolo_4,2023,sentinel-2,,,
2023-05-05,0.8344668683042963,0.4666014178428259,0.1518922605963,0.0842108818223451,pascolo_4,2023,sentinel-2,,,
2023-05-11,0.8403,,,,pascolo_4,2023,sentinel-1-conformal,0.7043,0.9762,high
2023-05-21,0.8239,,,,pascolo_4,2023,sentinel-1-conformal,0.688,0.9598,high
2023-05-23,0.821,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.685,0.9569,high
2023-05-25,0.8068,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.6708,0.9427,high
2023-05-28,0.4126203185512448,0.2519453216071496,0.4241697841536878,0.0033705965568235,pascolo_4,2023,sentinel-2,,,
2023-05-30,0.6434,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.5074,0.7793,high
2023-06-02,0.5905922349679964,0.4385502166461739,0.4418320772535594,0.346569367044196,pascolo_4,2023,sentinel-2,,,
2023-06-05,0.5496,,,,pascolo_4,2023,sentinel-1-conformal,0.4496,0.6496,high
2023-06-07,0.7136798704953332,0.4074635779470689,0.1230876355273368,0.0310866386991049,pascolo_4,2023,sentinel-2,,,
2023-06-12,0.6382749159791139,0.3175008515671042,0.0754049545162193,0.0899627263799647,pascolo_4,2023,sentinel-2,,,
2023-06-15,0.4419,,,,pascolo_4,2023,sentinel-1-conformal,0.3419,0.5419,high
2023-06-17,0.5521691368982679,0.2618421709778021,0.086105779080846,0.055658680589302,pascolo_4,2023,sentinel-2,,,
2023-06-19,0.2787756043521858,0.1558752296873613,0.273393532546082,0.1059669412904407,pascolo_4,2023,sentinel-2,,,
2023-06-22,0.4382985938228073,0.2076667018309074,0.1595229894706215,0.051791472143546,pascolo_4,2023,sentinel-2,,,
2023-06-24,0.5072,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.4072,0.6072,high
2023-06-25,0.4415,,,,pascolo_4,2023,sentinel-1-conformal,0.3415,0.5414,high
2023-06-27,0.4551827959424447,0.1399115145414093,0.480810286355585,0.0627734558694395,pascolo_4,2023,sentinel-2,,,
2023-06-29,0.4395778633410186,0.1088715004966408,0.015604932601426,0.0310400140447685,pascolo_4,2023,sentinel-2,,,
2023-07-02,0.4551065942491687,0.1073742715523976,0.01552873090815,0.0014972289442431,pascolo_4,2023,sentinel-2,,,
2023-07-04,0.3157028908844327,0.1923390875625345,0.1394037033647359,0.0849648160101369,pascolo_4,2023,sentinel-2,,,
2023-07-07,0.4830411269583665,0.119521910297184,0.1673382360739337,0.0728171772653505,pascolo_4,2023,sentinel-2,,,
2023-07-09,0.4342645446184146,0.0681152375470005,0.0487765823399519,0.0514066727501834,pascolo_4,2023,sentinel-2,,,
2023-07-10,0.383,,,,pascolo_4,2023,sentinel-1-conformal,0.283,0.483,high
2023-07-12,0.4413918653194038,0.106262648101034,0.0071273207009891,0.0381474105540335,pascolo_4,2023,sentinel-2,,,
2023-07-14,0.5839,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.4839,0.6839,high
2023-07-17,0.3674651627878399,0.010023867532296,0.3371207257818777,0.0992517612148936,pascolo_4,2023,sentinel-2,,,
2023-07-19,0.3393162244188186,0.0088450838798489,0.0281489383690213,0.0011787836524471,pascolo_4,2023,sentinel-2,,,
2023-07-20,0.3479,,,,pascolo_4,2023,sentinel-1-conformal,0.2479,0.4479,high
2023-07-22,0.3389345619621011,-0.0197208294612869,0.0003816624567174,0.0285659133411358,pascolo_4,2023,sentinel-2,,,
2023-07-27,0.2891724268747981,-0.0252564857513633,0.049762135087303,0.0055356562900763,pascolo_4,2023,sentinel-2,,,
2023-07-29,0.2707522072447118,-0.0316440049904159,0.0184202196300862,0.0063875192390526,pascolo_4,2023,sentinel-2,,,
2023-08-03,0.2357240446055406,-0.039869977951058,0.0350281626391711,0.008225972960642,pascolo_4,2023,sentinel-2,,,
2023-08-04,0.3175,,,,pascolo_4,2023,sentinel-1-conformal,0.2175,0.4175,high
2023-08-06,0.2584995519453962,-0.0245697639732568,0.0227755073398556,0.0153002139778012,pascolo_4,2023,sentinel-2,,,
2023-08-08,0.3668777060237131,0.1663136925108233,0.1083781540783169,0.1908834564840801,pascolo_4,2023,sentinel-2,,,
2023-08-13,0.2849860095025772,-0.0245633805118154,0.0818916965211359,0.1908770730226388,pascolo_4,2023,sentinel-2,,,
2023-08-14,0.2916,,,,pascolo_4,2023,sentinel-1-conformal,0.1917,0.3916,high
2023-08-16,0.2835958318058642,-0.0141688552611094,0.0013901776967129,0.010394525250706,pascolo_4,2023,sentinel-2,,,
2023-08-18,0.2988425842977679,-0.0311620896998918,0.0152467524919037,0.0169932344387823,pascolo_4,2023,sentinel-2,,,
2023-08-21,0.2880495252126878,-0.0548621657080376,0.0107930590850801,0.0237000760081458,pascolo_4,2023,sentinel-2,,,
2023-08-23,0.2801509673251831,-0.0634497557906097,0.0078985578875047,0.008587590082572,pascolo_4,2023,sentinel-2,,,
2023-08-24,0.2682,,,,pascolo_4,2023,sentinel-1-conformal,0.1682,0.3681,high
2023-08-26,0.260620818361077,-0.1176609085987653,0.019530148964106,0.0542111528081556,pascolo_4,2023,sentinel-2,,,
2023-09-02,0.186,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.0033,0.3687,medium
2023-09-05,0.1878,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.0051,0.3705,medium
2023-09-07,0.1656,,,,pascolo_4,2023,sentinel-1-conformal-imputed,-0.0171,0.3483,medium
2023-09-08,0.1712,,,,pascolo_4,2023,sentinel-1-conformal,-0.0115,0.3539,medium
2023-09-10,0.1451,,,,pascolo_4,2023,sentinel-1-conformal-imputed,-0.0376,0.3278,medium
2023-09-12,0.1518,,,,pascolo_4,2023,sentinel-1-conformal-imputed,-0.0308,0.3345,medium
2023-09-15,0.168,,,,pascolo_4,2023,sentinel-1-conformal-imputed,-0.0146,0.3507,medium
2023-09-18,0.2286,,,,pascolo_4,2023,sentinel-1-conformal,0.0459,0.4113,medium
2023-09-27,0.2069179685374249,-0.1447055596384978,0.1320724124935022,0.1897427983154854,pascolo_4,2023,sentinel-2,,,
2023-09-30,0.2324,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.0497,0.4151,medium
2023-10-02,0.20525880702592,-0.1310969019798261,0.0141509906513555,0.0138031789948792,pascolo_4,2023,sentinel-2,,,
2023-10-03,0.162,,,,pascolo_4,2023,sentinel-1-conformal,-0.0207,0.3447,medium
2023-10-07,0.1891590119517047,-0.138627127148019,0.0160997950742152,0.0075302251681929,pascolo_4,2023,sentinel-2,,,
2023-10-10,0.2010999517196931,-0.150472283241827,0.0119409397679883,0.0118451560938079,pascolo_4,2023,sentinel-2,,,
2023-10-12,0.1831914188432627,-0.1427126097922708,0.0179085328764303,0.0077596734495561,pascolo_4,2023,sentinel-2,,,
2023-10-13,0.1732,,,,pascolo_4,2023,sentinel-1-conformal,-0.0095,0.3559,medium
2023-10-17,0.1931,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.0104,0.3758,medium
2023-10-22,0.1796048568241257,-0.1175789498691271,0.1903651958401417,0.2439182046294519,pascolo_4,2023,sentinel-2,,,
2023-10-23,0.3344,,,,pascolo_4,2023,sentinel-1-conformal,0.1517,0.5171,medium
2023-10-27,0.222156916169084,-0.1016213279552831,0.0425520593449582,0.015957621913844,pascolo_4,2023,sentinel-2,,,
2023-11-04,0.2497955892101789,0.028947580448385,0.0276386730410948,0.1305689084036681,pascolo_4,2023,sentinel-2,,,
2023-11-07,0.2883,,,,pascolo_4,2023,sentinel-1-conformal,0.1056,0.471,medium
2023-11-11,0.2641723605790985,-0.0347491797962695,0.0143767713689196,0.0636967602446546,pascolo_4,2023,sentinel-2,,,
2023-11-17,0.3764,,,,pascolo_4,2023,sentinel-1-conformal,0.1937,0.5591,medium
2023-11-19,0.3260159664818324,-0.0286491694365515,0.0618436059027339,0.006100010359718,pascolo_4,2023,sentinel-2,,,
2023-11-24,0.4523287655823693,0.0863510953702998,0.1263127991005369,0.1150002648068513,pascolo_4,2023,sentinel-2,,,
2023-11-26,0.4698392427455155,0.062710002332813,0.0175104771631461,0.0236410930374867,pascolo_4,2023,sentinel-2,,,
2023-11-29,0.4813072691064727,0.0608275713448457,0.0114680263609572,0.0018824309879673,pascolo_4,2023,sentinel-2,,,
2023-12-02,0.6529,,,,pascolo_4,2023,sentinel-1-conformal,0.4524,0.8535,medium
2023-12-09,0.4018,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.2013,0.6024,medium
2023-12-11,0.511208495446769,0.0711524296376435,0.4911382588082131,0.0039700786398837,pascolo_4,2023,sentinel-2,,,
2023-12-12,0.5064,,,,pascolo_4,2023,sentinel-1-conformal,0.3058,0.7069,medium
2023-12-16,0.5095,,,,pascolo_4,2023,sentinel-1-conformal-imputed,0.309,0.7101,medium
2023-12-19,0.6098982170725141,0.1405756101942702,0.4538716415564487,0.1319620744447376,pascolo_4,2023,sentinel-2,,,
2023-12-21,0.610071573013169,0.1678411640071149,0.0001733559406549,0.0272655538128446,pascolo_4,2023,sentinel-2,,,
2023-12-22,0.6837,,,,pascolo_4,2023,sentinel-1-conformal,0.4832,0.8843,medium
2023-12-24,0.606626090711044,0.1888517558396024,0.003445482302125,0.0210105918324874,pascolo_4,2023,sentinel-2,,,
