date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2022-01-01,0.7974,,,,pascolo_5,2022,sentinel-1-conformal,0.5969,0.998,medium
2022-01-08,0.8382760421291828,0.4257648426321215,,,pascolo_5,2022,sentinel-2,,,
2022-01-13,-0.0139764422396783,0.8845195531834443,0.8522524843688611,0.4587547105513228,pascolo_5,2022,sentinel-2,,,
2022-01-15,0.1951669148211889,0.736778159991532,0.2091433570608672,0.1477413931919123,pascolo_5,2022,sentinel-2,,,
2022-01-16,0.2077,,,,pascolo_5,2022,sentinel-1-conformal,0.0071,0.4082,medium
2022-01-18,0.7625245817976213,0.3688759208132952,0.5673576669764324,0.3679022391782368,pascolo_5,2022,sentinel-2,,,
2022-01-25,0.8036252790097403,0.3223583048832385,0.041100697212119,0.0465176159300566,pascolo_5,2022,sentinel-2,,,
2022-01-26,0.6384,,,,pascolo_5,2022,sentinel-1-conformal,0.4378,0.8389,medium
2022-01-30,0.7997440998089428,0.3239994856804828,0.0038811792007975,0.0016411807972442,pascolo_5,2022,sentinel-2,,,
2022-02-02,0.8132895699574332,0.3365376922872118,0.0135454701484903,0.0125382066067289,pascolo_5,2022,sentinel-2,,,
2022-02-09,0.8043615430352498,0.3214651342005948,0.0089280269221834,0.015072558086617,pascolo_5,2022,sentinel-2,,,
2022-02-10,0.8037,,,,pascolo_5,2022,sentinel-1-conformal,0.6031,1.0,medium
2022-02-17,0.8261955197214764,0.3692061928098812,0.0218339766862266,0.0477410586092864,pascolo_5,2022,sentinel-2,,,
2022-02-20,0.8214,,,,pascolo_5,2022,sentinel-1-conformal,0.6209,1.0,medium
2022-02-22,0.8557711981900767,0.4206128715020042,0.0295756784686003,0.051406678692123,pascolo_5,2022,sentinel-2,,,
2022-02-24,0.7339205698842174,0.3488062978570227,0.1218506283058593,0.0718065736449815,pascolo_5,2022,sentinel-2,,,
2022-03-02,0.8328,,,,pascolo_5,2022,sentinel-1-conformal,0.6969,0.9687,high
2022-03-06,0.6994355088844101,0.3625390369435298,0.0344850609998073,0.0137327390865071,pascolo_5,2022,sentinel-2,,,
2022-03-09,0.8305767478951719,0.3961097219400696,0.1311412390107618,0.0335706849965397,pascolo_5,2022,sentinel-2,,,
2022-03-11,0.8209265036530501,0.3960142482937021,0.0096502442421217,9.547364636752764e-05,pascolo_5,2022,sentinel-2,,,
2022-03-14,0.8372784286761733,0.4173518262870294,0.0163519250231232,0.0213375779933273,pascolo_5,2022,sentinel-2,,,
2022-03-17,0.7644,,,,pascolo_5,2022,sentinel-1-conformal,0.6285,0.9003,high
2022-03-21,0.2133880981746301,0.0626668615509362,0.6238903305015432,0.3546849647360931,pascolo_5,2022,sentinel-2,,,
2022-03-24,0.8447456594159818,0.4539048806137411,0.6313575612413517,0.3912380190628048,pascolo_5,2022,sentinel-2,,,
2022-03-26,0.838500928007678,0.4287107756884755,0.0062447314083038,0.0251941049252656,pascolo_5,2022,sentinel-2,,,
2022-03-27,0.7736,,,,pascolo_5,2022,sentinel-1-conformal,0.6377,0.9095,high
2022-04-05,0.8736225743115962,0.4843025528882607,0.0351216463039182,0.0555917771997852,pascolo_5,2022,sentinel-2,,,
2022-04-10,0.8739187444288511,0.535840738571685,0.0002961701172549,0.0515381856834242,pascolo_5,2022,sentinel-2,,,
2022-04-11,0.848,,,,pascolo_5,2022,sentinel-1-conformal,0.7121,0.984,high
2022-04-15,0.851483274178872,0.5038171363578035,0.022435470249979,0.0320236022138815,pascolo_5,2022,sentinel-2,,,
2022-04-18,0.8700794731508265,0.5490730521357602,0.0185961989719544,0.0452559157779567,pascolo_5,2022,sentinel-2,,,
2022-04-21,0.3715,,,,pascolo_5,2022,sentinel-1-conformal,0.2356,0.5074,high
2022-04-23,0.8645284014571925,0.5777291212186999,0.005551071693634,0.0286560690829397,pascolo_5,2022,sentinel-2,,,
2022-04-28,0.8247003649253667,0.548105765112458,0.0398280365318257,0.0296233561062418,pascolo_5,2022,sentinel-2,,,
2022-04-30,0.7976326189702904,0.5345991165576562,0.0270677459550763,0.0135066485548017,pascolo_5,2022,sentinel-2,,,
2022-05-01,0.7145,,,,pascolo_5,2022,sentinel-1-conformal,0.5786,0.8504,high
2022-05-03,0.7565532865938047,0.6349663796743207,0.0410793323764856,0.1003672631166644,pascolo_5,2022,sentinel-2,,,
2022-05-10,0.7849388996101563,0.4853077852120701,0.0283856130163515,0.1496585944622505,pascolo_5,2022,sentinel-2,,,
2022-05-13,0.8219314509567046,0.495232937300775,0.0369925513465483,0.0099251520887048,pascolo_5,2022,sentinel-2,,,
2022-05-16,0.6786,,,,pascolo_5,2022,sentinel-1-conformal,0.5426,0.8145,high
2022-05-18,0.2609629946561659,0.1238065433894619,0.5609684563005386,0.3714263939113131,pascolo_5,2022,sentinel-2,,,
