date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2023-01-10,0.7078383739073505,0.168917347851079,,,rossi_campo,2023,sentinel-2,,,
2023-01-11,0.6794,,,,rossi_campo,2023,sentinel-1-conformal,0.4789,0.88,medium
2023-01-21,0.667,,,,rossi_campo,2023,sentinel-1-conformal,0.4665,0.8676,medium
2023-01-30,0.2296845230284568,0.5344898865629518,0.4781538508788936,0.3655725387118728,rossi_campo,2023,sentinel-2,,,
2023-02-02,0.1881458330360775,0.3483874086560747,0.0415386899923793,0.1861024779068771,rossi_campo,2023,sentinel-2,,,
2023-02-04,0.4279695889467617,0.2863410050324488,0.2398237559106841,0.0620464036236259,rossi_campo,2023,sentinel-2,,,
2023-02-05,0.3771,,,,rossi_campo,2023,sentinel-1-conformal,0.1765,0.5776,medium
2023-02-07,0.1007189666472128,0.1350008707157736,0.3272506222995489,0.1513401343166751,rossi_campo,2023,sentinel-2,,,
2023-02-12,0.3023299031405467,0.1178223334297991,0.2016109364933339,0.0171785372859745,rossi_campo,2023,sentinel-2,,,
2023-02-14,0.5177263782981733,0.0467618229437992,0.2153964751576265,0.0710605104859999,rossi_campo,2023,sentinel-2,,,
2023-02-15,0.396,,,,rossi_campo,2023,sentinel-1-conformal,0.1955,0.5965,medium
2023-02-17,0.4847314183307357,0.1258207889165869,0.0329949599674375,0.0790589659727877,rossi_campo,2023,sentinel-2,,,
2023-02-19,-0.0187881774528658,0.1742008628444961,0.5035195957836016,0.0483800739279092,rossi_campo,2023,sentinel-2,,,
2023-02-25,0.4193,,,,rossi_campo,2023,sentinel-1-conformal,0.2188,0.6199,medium
2023-03-06,0.0028870559540977,0.1586391038397203,0.0216752334069636,0.0155617590047758,rossi_campo,2023,sentinel-2,,,
2023-03-09,-0.0067464659964496,0.3219846897292607,0.0096335219505474,0.1633455858895403,rossi_campo,2023,sentinel-2,,,
2023-03-11,0.5792959022377717,0.1135209238591286,0.5860423682342214,0.208463765870132,rossi_campo,2023,sentinel-2,,,
2023-03-12,0.314,,,,rossi_campo,2023,sentinel-1-conformal,0.178,0.4499,high
2023-03-16,0.5797608802297936,0.1711222751179491,0.0004649779920218,0.0576013512588205,rossi_campo,2023,sentinel-2,,,
2023-03-21,0.1042771297110166,0.092388669894788,0.4754837505187769,0.0787336052231611,rossi_campo,2023,sentinel-2,,,
2023-03-22,0.2991,,,,rossi_campo,2023,sentinel-1-conformal,0.1631,0.435,high
2023-04-03,0.6710881027633794,0.229496408870043,0.5668109730523627,0.137107738975255,rossi_campo,2023,sentinel-2,,,
2023-04-06,0.4828,,,,rossi_campo,2023,sentinel-1-conformal,0.3469,0.6188,high
2023-04-10,0.7549350206904369,0.2802724183133825,0.0838469179270575,0.0507760094433394,rossi_campo,2023,sentinel-2,,,
2023-04-16,0.1798,,,,rossi_campo,2023,sentinel-1-conformal,0.0439,0.3157,high
2023-04-20,0.7953236044758892,0.3748108564203817,0.0403885837854522,0.0945384381069992,rossi_campo,2023,sentinel-2,,,
2023-04-23,0.5362679250614749,0.2579865009614363,0.2590556794144143,0.1168243554589454,rossi_campo,2023,sentinel-2,,,
2023-04-26,0.8435,,,,rossi_campo,2023,sentinel-1-conformal,0.7076,0.9794,high
2023-04-28,0.8021503346714954,0.3799367860725466,0.2658824096100205,0.1219502851111103,rossi_campo,2023,sentinel-2,,,
2023-05-05,0.4174753459617582,0.3975955601609668,0.3846749887097372,0.0176587740884202,rossi_campo,2023,sentinel-2,,,
2023-05-11,0.8315,,,,rossi_campo,2023,sentinel-1-conformal,0.6956,0.9675,high
2023-05-21,0.8351,,,,rossi_campo,2023,sentinel-1-conformal,0.6991,0.971,high
2023-05-23,0.8161578324228786,0.4738985731288604,0.3986824864611204,0.0763030129678935,rossi_campo,2023,sentinel-2,,,
2023-05-25,0.8545450471190124,0.4543398746124208,0.0383872146961337,0.0195586985164395,rossi_campo,2023,sentinel-2,,,
2023-05-28,0.8634156547551826,0.4811612211968992,0.0088706076361702,0.0268213465844783,rossi_campo,2023,sentinel-2,,,
2023-05-30,0.8582728490555909,0.4654692612417817,0.0051428056995916,0.0156919599551175,rossi_campo,2023,sentinel-2,,,
2023-06-02,0.8628275097917364,0.5144975831362025,0.0045546607361455,0.0490283218944208,rossi_campo,2023,sentinel-2,,,
2023-06-05,0.7799,,,,rossi_campo,2023,sentinel-1-conformal,0.6799,0.8799,high
2023-06-07,0.7709986107823514,0.461701015887455,0.0918288990093849,0.0527965672487474,rossi_campo,2023,sentinel-2,,,
2023-06-12,0.8038367907442234,0.4610298468568605,0.0328381799618719,0.0006711690305944,rossi_campo,2023,sentinel-2,,,
2023-06-15,0.617,,,,rossi_campo,2023,sentinel-1-conformal,0.517,0.717,high
2023-06-17,0.8234287053572517,0.4478250376469236,0.0195919146130282,0.0132048092099369,rossi_campo,2023,sentinel-2,,,
2023-06-19,0.2094168202820877,0.1287779033877486,0.6140118850751639,0.3190471342591749,rossi_campo,2023,sentinel-2,,,
2023-06-22,0.4409136038064832,-0.0163463138627504,0.2314967835243954,0.1451242172504991,rossi_campo,2023,sentinel-2,,,
2023-06-24,0.3880757885641647,-0.0672200496517334,0.0528378152423185,0.0508737357889829,rossi_campo,2023,sentinel-2,,,
2023-06-25,0.4703,,,,rossi_campo,2023,sentinel-1-conformal,0.3703,0.5703,high
2023-06-27,0.4533554990322754,-0.0328849090703788,0.0652797104681107,0.0343351405813545,rossi_campo,2023,sentinel-2,,,
2023-06-29,0.4571829095793697,-0.0209978990832447,0.0038274105470942,0.011887009987134,rossi_campo,2023,sentinel-2,,,
2023-07-02,0.5235758022749027,0.0873235037746865,0.066392892695533,0.1083214028579313,rossi_campo,2023,sentinel-2,,,
2023-07-04,0.568719940691206,0.0392414381465819,0.0451441384163032,0.0480820656281046,rossi_campo,2023,sentinel-2,,,
2023-07-07,0.6318783802264097,0.0827595485552268,0.0631584395352037,0.0435181104086449,rossi_campo,2023,sentinel-2,,,
2023-07-09,0.6246025331280757,0.0753304672621404,0.007275847098334,0.0074290812930864,rossi_campo,2023,sentinel-2,,,
2023-07-10,0.5781,,,,rossi_campo,2023,sentinel-1-conformal,0.4781,0.6781,high
2023-07-12,0.5460058353411649,0.2607688495101503,0.0785966977869108,0.1854383822480098,rossi_campo,2023,sentinel-2,,,
2023-07-14,0.1432352611760721,0.0008942578848392,0.4027705741650927,0.259874591625311,rossi_campo,2023,sentinel-2,,,
2023-07-17,0.6260268454279473,0.1192653615987851,0.4827915842518751,0.1183711037139459,rossi_campo,2023,sentinel-2,,,
2023-07-19,0.6114733037556198,0.1025748638085641,0.0145535416723274,0.016690497790221,rossi_campo,2023,sentinel-2,,,
2023-07-20,0.586,,,,rossi_campo,2023,sentinel-1-conformal,0.486,0.686,high
2023-07-22,0.6484976163517536,0.1269770096876593,0.0370243125961338,0.0244021458790952,rossi_campo,2023,sentinel-2,,,
2023-07-27,0.5005527797738939,-0.0590190707101012,0.1479448365778597,0.1859960803977605,rossi_campo,2023,sentinel-2,,,
2023-07-29,0.4291345546047773,-0.089599472024199,0.0714182251691166,0.0305804013140977,rossi_campo,2023,sentinel-2,,,
2023-08-03,-0.0050764810748496,0.0676527998440475,0.4342110356796269,0.1572522718682465,rossi_campo,2023,sentinel-2,,,
2023-08-04,0.453,,,,rossi_campo,2023,sentinel-1-conformal,0.353,0.553,high
2023-08-06,0.0942296886244948,0.2008388910172427,0.0993061696993445,0.1331860911731952,rossi_campo,2023,sentinel-2,,,
2023-08-08,0.4291399452824752,-0.1134631658249773,0.3349102566579803,0.3143020568422201,rossi_campo,2023,sentinel-2,,,
2023-08-13,0.3774134363546324,-0.1414016933018343,0.0517265089278428,0.027938527476857,rossi_campo,2023,sentinel-2,,,
2023-08-14,0.345,,,,rossi_campo,2023,sentinel-1-conformal,0.245,0.445,high
2023-08-16,0.3682956610431637,-0.137929520039212,0.0091177753114687,0.0034721732626222,rossi_campo,2023,sentinel-2,,,
2023-08-18,0.3375098593945771,-0.0308375395993458,0.0307858016485865,0.1070919804398661,rossi_campo,2023,sentinel-2,,,
2023-08-21,0.3914560491098389,-0.1149273599302188,0.0539461897152617,0.0840898203308729,rossi_campo,2023,sentinel-2,,,
2023-08-23,0.3809430997927205,-0.1149402487322517,0.0105129493171183,1.288880203285936e-05,rossi_campo,2023,sentinel-2,,,
2023-08-24,0.314,,,,rossi_campo,2023,sentinel-1-conformal,0.214,0.414,high
2023-08-26,0.3880263260846178,-0.096362887811834,0.0070832262918972,0.0185773609204176,rossi_campo,2023,sentinel-2,,,
2023-09-02,0.4241554871269961,-0.0484281889632876,0.0361291610423782,0.0479346988485463,rossi_campo,2023,sentinel-2,,,
2023-09-05,0.4779943570002972,-0.0299752248942617,0.0538388698733011,0.0184529640690258,rossi_campo,2023,sentinel-2,,,
2023-09-07,0.4987514593350327,-0.0215769391387325,0.0207571023347354,0.0083982857555292,rossi_campo,2023,sentinel-2,,,
2023-09-08,0.5026,,,,rossi_campo,2023,sentinel-1-conformal,0.3199,0.6853,medium
2023-09-10,0.4689022719401927,-0.0624879115745389,0.0298491873948399,0.0409109724358063,rossi_campo,2023,sentinel-2,,,
