date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2026-01-01,0.5951,,,,pascolo_3,2026,sentinel-1-conformal,0.3946,0.7957,medium
2026-01-06,0.5649,,,,pascolo_3,2026,sentinel-1-conformal,0.3644,0.7654,medium
2026-01-11,0.3719,,,,pascolo_3,2026,sentinel-1-conformal,0.1714,0.5724,medium
2026-01-16,0.5518,,,,pascolo_3,2026,sentinel-1-conformal,0.3512,0.7523,medium
2026-01-26,0.5363,,,,pascolo_3,2026,sentinel-1-conformal,0.3357,0.7368,medium
2026-01-27,0.6375843099119308,0.1740229175821694,,,pascolo_3,2026,sentinel-2,,,
2026-01-31,0.5386,,,,pascolo_3,2026,sentinel-1-conformal,0.338,0.7391,medium
2026-02-05,0.5023,,,,pascolo_3,2026,sentinel-1-conformal,0.3017,0.7028,medium
2026-02-10,0.5786,,,,pascolo_3,2026,sentinel-1-conformal,0.378,0.7791,medium
2026-02-13,0.7224759665494803,0.2119304549383174,0.0848916566375495,0.037907537356148,pascolo_3,2026,sentinel-2,,,
2026-02-15,0.6151,,,,pascolo_3,2026,sentinel-1-conformal,0.4145,0.8156,medium
2026-02-21,0.6978149957506921,0.2503089883236667,0.0246609707987882,0.0383785333853492,pascolo_3,2026,sentinel-2,,,
2026-02-23,0.5653341687814609,0.1551872289007302,0.142699908713406,0.0745685416406362,pascolo_3,2026,sentinel-2,,,
2026-02-25,0.6354,,,,pascolo_3,2026,sentinel-1-conformal,0.4348,0.8359,medium
2026-02-26,0.1828813507753706,0.0412922801652503,0.3824528180060903,0.1138949487354799,pascolo_3,2026,sentinel-2,,,
2026-02-28,0.7196911210779057,0.2210810276007291,0.5368097703025351,0.1797887474354788,pascolo_3,2026,sentinel-2,,,
2026-03-02,0.7128,,,,pascolo_3,2026,sentinel-1-conformal,0.5769,0.8488,high
2026-03-07,0.7074318368355115,0.2188184154720909,0.0122592842423941,0.0022626121286381,pascolo_3,2026,sentinel-2,,,
2026-03-10,0.6561430572269413,0.2429206586743764,0.0512887796085701,0.0241022432022854,pascolo_3,2026,sentinel-2,,,
2026-03-12,0.644,,,,pascolo_3,2026,sentinel-1-conformal,0.5081,0.7799,high
2026-03-17,0.1247722762862888,0.0490948436364502,0.5408883655547357,0.1943960362899014,pascolo_3,2026,sentinel-2,,,
2026-03-20,0.0216538225760007,0.1469766682738475,0.103118453710288,0.0978818246373973,pascolo_3,2026,sentinel-2,,,
2026-03-23,0.7164323131634323,0.3170859466753501,0.5815145366211408,0.142874694202712,pascolo_3,2026,sentinel-2,,,
2026-03-25,0.7324549741615789,0.2587441715517756,0.0160226609981466,0.0583417751235745,pascolo_3,2026,sentinel-2,,,
2026-03-27,0.5612,,,,pascolo_3,2026,sentinel-1-conformal,0.4253,0.6971,high
2026-03-28,-0.0552631344777022,0.9252758851634022,0.7877181086392812,0.6665317136116266,pascolo_3,2026,sentinel-2,,,
2026-04-01,0.5339,,,,pascolo_3,2026,sentinel-1-conformal,0.398,0.6698,high
2026-04-04,0.7414629289429354,0.2631131932006793,0.7967260634206377,0.6621626919627229,pascolo_3,2026,sentinel-2,,,
2026-04-06,0.6879496332309272,0.2371697247747299,0.0535132957120082,0.0259434684259493,pascolo_3,2026,sentinel-2,,,
2026-04-07,0.7290680601860509,0.2473526113249471,0.0411184269551236,0.0101828865502171,pascolo_3,2026,sentinel-2,,,
2026-04-09,0.7222113319084055,0.2558720068548211,0.0068567282776453,0.0085193955298739,pascolo_3,2026,sentinel-2,,,
2026-04-11,0.488,,,,pascolo_3,2026,sentinel-1-conformal,0.3521,0.6239,high
2026-04-16,-0.0222799958020888,0.2061026261745821,0.7482026933015925,0.066608124207513,pascolo_3,2026,sentinel-2,,,
2026-04-17,0.7799874104007622,0.3360970705859796,0.8022674062028511,0.1299944444113975,pascolo_3,2026,sentinel-2,,,
2026-04-19,0.7454530011922217,0.3074608284567556,0.0345344092085405,0.028636242129224,pascolo_3,2026,sentinel-2,,,
2026-04-21,0.4985,,,,pascolo_3,2026,sentinel-1-conformal,0.3626,0.6344,high
2026-04-24,0.7757897104429746,0.3552811378198342,0.1926663660714305,0.0898869966902695,pascolo_3,2026,sentinel-2,,,
2026-04-26,0.7662151374373276,0.3452577813441257,0.009574573005647,0.0100233564757084,pascolo_3,2026,sentinel-2,,,
2026-04-27,0.787690632576816,0.373910480827308,0.0214754951394884,0.0286526994831822,pascolo_3,2026,sentinel-2,,,
2026-05-01,0.777,,,,pascolo_3,2026,sentinel-1-conformal,0.6411,0.913,high
2026-05-02,0.8062146623798286,0.413287377078077,,,pascolo_3,2026,sentinel-2,,,
2026-05-06,0.6953,,,,pascolo_3,2026,sentinel-1-conformal,0.5593,0.8312,high
2026-05-09,0.7829603906679963,0.3417060215367962,0.0209331993412659,0.0162236165592562,pascolo_3,2026,sentinel-2,,,
2026-05-11,0.7202,,,,pascolo_3,2026,sentinel-1-conformal,0.5843,0.8562,high
2026-05-16,0.7856,,,,pascolo_3,2026,sentinel-1-conformal,0.6496,0.9215,high
