date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2024-01-06,0.7779,,,,bianchi_campo,2024,sentinel-1-conformal,0.5773,0.9784,medium
2024-01-13,0.6818879332177985,0.2204539598956339,,,bianchi_campo,2024,sentinel-2,,,
2024-01-16,0.5121,,,,bianchi_campo,2024,sentinel-1-conformal,0.3116,0.7126,medium
2024-01-18,0.5810453259124558,0.1231183681036148,0.1008426073053426,0.0973355917920191,bianchi_campo,2024,sentinel-2,,,
2024-01-20,0.6267752268544425,0.2034541339919503,0.0457299009419867,0.0803357658883354,bianchi_campo,2024,sentinel-2,,,
2024-01-23,0.174625133312688,0.050604784553635,0.4521500935417544,0.1528493494383152,bianchi_campo,2024,sentinel-2,,,
2024-01-25,0.637955856876599,0.0468033779589386,0.4633307235639108,0.0038014065946963,bianchi_campo,2024,sentinel-2,,,
2024-01-28,0.6450628798606981,0.0725051421235257,0.0071070229840991,0.025701764164587,bianchi_campo,2024,sentinel-2,,,
2024-01-30,0.6202907955119337,0.0677078212049858,0.0247720843487644,0.0047973209185399,bianchi_campo,2024,sentinel-2,,,
2024-01-31,0.4979,,,,bianchi_campo,2024,sentinel-1-conformal,0.2974,0.6984,medium
2024-02-02,0.6109252304754356,0.094409134105769,0.0093655650364981,0.0267013129007832,bianchi_campo,2024,sentinel-2,,,
2024-02-10,0.7626,,,,bianchi_campo,2024,sentinel-1-conformal,0.5621,0.9632,medium
2024-02-14,0.6496988647082885,0.1060088468830316,0.0387736342328529,0.0115997127772626,bianchi_campo,2024,sentinel-2,,,
2024-02-17,0.634486999151878,0.0751395890949279,0.0152118655564105,0.0308692577881037,bianchi_campo,2024,sentinel-2,,,
2024-02-19,0.1505210672932482,0.0248275742975634,0.4839659318586297,0.0503120147973644,bianchi_campo,2024,sentinel-2,,,
2024-02-20,0.7179,,,,bianchi_campo,2024,sentinel-1-conformal,0.5174,0.9185,medium
