date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2024-01-06,0.7852,,,,pascolo_3,2024,sentinel-1-conformal,0.5847,0.9858,medium
2024-01-13,0.7783716107810355,0.2768087317525172,,,pascolo_3,2024,sentinel-2,,,
2024-01-16,0.7172,,,,pascolo_3,2024,sentinel-1-conformal,0.5167,0.9178,medium
2024-01-18,0.7895521065195445,0.3112185238878062,0.0111804957385091,0.0344097921352889,pascolo_3,2024,sentinel-2,,,
2024-01-20,0.7702,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5697,0.9708,medium
2024-01-23,0.7528232246059601,0.2914452505046341,0.5769995979942844,0.2351859377706762,pascolo_3,2024,sentinel-2,,,
2024-01-25,0.7306707453417772,0.1522762902448347,0.0221524792641828,0.1391689602597994,pascolo_3,2024,sentinel-2,,,
2024-01-28,0.7371164714013618,0.2006767695034106,0.0064457260595846,0.0484004792585759,pascolo_3,2024,sentinel-2,,,
2024-01-30,0.7110224546947378,0.1951862365552355,0.026094016706624,0.0054905329481751,pascolo_3,2024,sentinel-2,,,
2024-01-31,0.6422,,,,pascolo_3,2024,sentinel-1-conformal,0.4416,0.8427,medium
2024-02-02,0.7115848419581501,0.1998594737985985,0.0005623872634122,0.0046732372433629,pascolo_3,2024,sentinel-2,,,
2024-02-10,0.6693,,,,pascolo_3,2024,sentinel-1-conformal,0.4688,0.8699,medium
2024-02-14,0.7254815637995121,0.185330731957857,0.013896721841362,0.0145287418407414,pascolo_3,2024,sentinel-2,,,
2024-02-17,0.6980300424998988,0.1841219068657053,0.0274515212996133,0.0012088250921517,pascolo_3,2024,sentinel-2,,,
2024-02-19,0.7558,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5553,0.9564,medium
2024-02-20,0.7192,,,,pascolo_3,2024,sentinel-1-conformal,0.5187,0.9198,medium
2024-03-05,0.7430988523402972,0.2627360888006999,0.6454096836548511,0.0964099082290345,pascolo_3,2024,sentinel-2,,,
2024-03-06,0.7185,,,,pascolo_3,2024,sentinel-1-conformal,0.5825,0.8544,high
2024-03-08,0.7709,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.635,0.9068,high
2024-03-16,0.3697,,,,pascolo_3,2024,sentinel-1-conformal,0.2338,0.5056,high
2024-03-20,0.798596598255664,0.3036191631807611,0.774288595012342,0.0121200329174981,pascolo_3,2024,sentinel-2,,,
2024-03-25,0.8244916958849661,0.3463688370636577,0.025895097629302,0.0427496738828965,pascolo_3,2024,sentinel-2,,,
2024-03-30,0.6042477723652492,0.2708649107172906,0.2202439235197169,0.0755039263463671,pascolo_3,2024,sentinel-2,,,
2024-03-31,0.7516,,,,pascolo_3,2024,sentinel-1-conformal,0.6157,0.8876,high
2024-04-02,0.7797,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.6438,0.9156,high
2024-04-04,0.7934533585500344,0.3367023521839634,0.4606973544147537,0.0388122255880676,pascolo_3,2024,sentinel-2,,,
2024-04-09,0.7638725169648468,0.3362212933973499,0.0295808415851875,0.0004810587866135,pascolo_3,2024,sentinel-2,,,
2024-04-10,0.7572,,,,pascolo_3,2024,sentinel-1-conformal,0.6213,0.8931,high
2024-04-11,0.7824,,,,pascolo_3,2024,sentinel-1-conformal,0.6464,0.9183,high
2024-04-12,0.8170789384221158,0.3937281796972013,0.0532064214572689,0.0575068862998514,pascolo_3,2024,sentinel-2,,,
2024-04-14,0.7901136915310525,0.3297075989729131,0.0269652468910632,0.0640205807242882,pascolo_3,2024,sentinel-2,,,
2024-04-20,0.4112,,,,pascolo_3,2024,sentinel-1-conformal,0.2753,0.5472,high
2024-04-21,0.3121,,,,pascolo_3,2024,sentinel-1-conformal,0.1761,0.448,high
2024-04-29,0.7233,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5874,0.8593,high
2024-05-05,0.6613,,,,pascolo_3,2024,sentinel-1-conformal,0.5253,0.7972,high
2024-05-06,0.7705,,,,pascolo_3,2024,sentinel-1-conformal,0.6346,0.9065,high
2024-05-12,0.7352,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5993,0.8711,high
2024-05-14,0.7363,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.6004,0.8722,high
2024-05-15,0.5787,,,,pascolo_3,2024,sentinel-1-conformal,0.4428,0.7146,high
2024-05-16,0.5392,,,,pascolo_3,2024,sentinel-1-conformal,0.4032,0.6751,high
2024-05-22,0.743574685171829,0.3646331622267644,0.6694042085118785,0.2271000083265495,pascolo_3,2024,sentinel-2,,,
2024-05-24,0.6694,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5334,0.8053,high
2024-05-26,0.6393,,,,pascolo_3,2024,sentinel-1-conformal,0.5034,0.7753,high
2024-05-27,0.7145052772299681,0.2416046036384646,0.6481869175280516,0.1228598888455873,pascolo_3,2024,sentinel-2,,,
2024-05-30,0.542,,,,pascolo_3,2024,sentinel-1-conformal,0.406,0.6779,high
2024-06-01,0.7030492508536482,0.215252456939476,0.0114560263763199,0.0263521466989885,pascolo_3,2024,sentinel-2,,,
2024-06-03,0.6267,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5267,0.7267,high
2024-06-06,0.6802452199801354,0.2084584346250297,0.5222802498593018,0.0933955822710517,pascolo_3,2024,sentinel-2,,,
2024-06-09,0.529,,,,pascolo_3,2024,sentinel-1-conformal,0.429,0.629,high
2024-06-10,0.5151,,,,pascolo_3,2024,sentinel-1-conformal,0.4151,0.6151,high
2024-06-11,0.6763,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5763,0.7763,high
2024-06-16,0.6653142827829601,0.1728771243777325,0.4799904457312725,0.0950526562734553,pascolo_3,2024,sentinel-2,,,
2024-06-18,0.4813127850536039,0.1406153453136404,0.1840014977293562,0.032261779064092,pascolo_3,2024,sentinel-2,,,
2024-06-19,0.4929,,,,pascolo_3,2024,sentinel-1-conformal,0.3929,0.5929,high
2024-06-20,0.4859,,,,pascolo_3,2024,sentinel-1-conformal,0.3859,0.5859,high
2024-06-26,0.5306,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.4306,0.6306,high
2024-06-28,0.6263502786955212,0.1160242034189622,0.6664864775209475,0.4755851398039603,pascolo_3,2024,sentinel-2,,,
2024-07-01,0.6335206022385695,0.162321242936777,0.0071703235430483,0.0462970395178147,pascolo_3,2024,sentinel-2,,,
2024-07-04,0.5224,,,,pascolo_3,2024,sentinel-1-conformal,0.4224,0.6224,high
2024-07-05,0.5474,,,,pascolo_3,2024,sentinel-1-conformal,0.4474,0.6474,high
2024-07-06,0.6763096498324197,0.1579960456353305,0.0427890475938501,0.0043251973014464,pascolo_3,2024,sentinel-2,,,
2024-07-08,0.6388306802230588,0.1433385393214241,0.0374789696093609,0.0146575063139064,pascolo_3,2024,sentinel-2,,,
2024-07-11,0.6463435320097213,0.1284552634821468,0.0075128517866625,0.0148832758392772,pascolo_3,2024,sentinel-2,,,
2024-07-13,0.6104212659811533,0.1055046505994818,0.0359222660285679,0.022950612882665,pascolo_3,2024,sentinel-2,,,
2024-07-14,0.5538,,,,pascolo_3,2024,sentinel-1-conformal,0.4539,0.6538,high
2024-07-15,0.5467,,,,pascolo_3,2024,sentinel-1-conformal,0.4467,0.6467,high
2024-07-16,0.6025416914772371,0.0976580309158719,0.0078795745039161,0.0078466196836098,pascolo_3,2024,sentinel-2,,,
2024-07-18,0.5697642313144111,0.0714608077898099,0.032777460162826,0.026197223126062,pascolo_3,2024,sentinel-2,,,
2024-07-21,0.5810185567655454,0.0691452181024225,0.0112543254511342,0.0023155896873873,pascolo_3,2024,sentinel-2,,,
2024-07-23,0.5857732501984168,0.0653004206680845,0.0047546934328713,0.003844797434338,pascolo_3,2024,sentinel-2,,,
2024-07-25,0.5375,,,,pascolo_3,2024,sentinel-1-conformal,0.4376,0.6375,high
2024-07-26,0.5696363232438284,0.0357885659233575,0.0161369269545883,0.0295118547447269,pascolo_3,2024,sentinel-2,,,
2024-07-28,0.5229044237507577,0.0111289347527408,0.0467318994930706,0.0246596311706167,pascolo_3,2024,sentinel-2,,,
2024-07-29,0.5134,,,,pascolo_3,2024,sentinel-1-conformal,0.4134,0.6134,high
2024-07-31,0.5261749965237255,0.013737842904096,0.0032705727729677,0.0026089081513551,pascolo_3,2024,sentinel-2,,,
2024-08-05,0.453478168710312,0.0636369278464029,0.0726968278134134,0.0498990849423068,pascolo_3,2024,sentinel-2,,,
2024-08-07,0.4909248991397698,-0.0341793483596919,0.0374467304294578,0.0978162762060948,pascolo_3,2024,sentinel-2,,,
2024-08-08,0.5087,,,,pascolo_3,2024,sentinel-1-conformal,0.4087,0.6087,high
2024-08-09,0.5063,,,,pascolo_3,2024,sentinel-1-conformal,0.4063,0.6063,high
2024-08-10,0.4821531558729579,-0.0455083031791634,0.0087717432668119,0.0113289548194715,pascolo_3,2024,sentinel-2,,,
2024-08-12,0.4413982730901599,-0.0688165680839828,0.040754882782798,0.0233082649048193,pascolo_3,2024,sentinel-2,,,
2024-08-15,0.4618378431917235,-0.0374477149697466,0.0204395701015636,0.0313688531142361,pascolo_3,2024,sentinel-2,,,
2024-08-17,0.4043270955147843,-0.0344568712826715,0.0575107476769391,0.002990843687075,pascolo_3,2024,sentinel-2,,,
2024-08-18,0.5141,,,,pascolo_3,2024,sentinel-1-conformal,0.4141,0.6141,high
2024-08-19,0.5245,,,,pascolo_3,2024,sentinel-1-conformal,0.4245,0.6245,high
2024-08-22,0.4755719498495724,-0.0399540432201499,0.071244854334788,0.0054971719374783,pascolo_3,2024,sentinel-2,,,
2024-08-25,0.5415762204877786,-0.03228532337596,0.0660042706382062,0.0076687198441899,pascolo_3,2024,sentinel-2,,,
2024-08-30,0.5170466468068972,-0.0539245662128336,0.0245295736808814,0.0216392428368736,pascolo_3,2024,sentinel-2,,,
2024-09-04,0.55176196660052,0.0131557707306523,0.0347153197936228,0.067080336943486,pascolo_3,2024,sentinel-2,,,
2024-09-09,0.6666775052404805,0.1223170636722899,0.1149155386399605,0.1091612929416376,pascolo_3,2024,sentinel-2,,,
2024-09-11,0.6250978409232029,0.0578238523708614,0.0415796643172776,0.0644932113014284,pascolo_3,2024,sentinel-2,,,
2024-09-12,0.5946,,,,pascolo_3,2024,sentinel-1-conformal,0.4119,0.7773,medium
2024-09-13,0.5378,,,,pascolo_3,2024,sentinel-1-conformal,0.3551,0.7205,medium
2024-09-14,0.5608,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.3781,0.7435,medium
2024-09-16,0.711956160483577,0.1500806875963379,0.4425287366122314,0.0042986107022247,pascolo_3,2024,sentinel-2,,,
2024-09-21,0.6654,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.4827,0.8481,medium
2024-09-23,0.6654,,,,pascolo_3,2024,sentinel-1-conformal,0.4827,0.8481,medium
2024-09-27,0.6248,,,,pascolo_3,2024,sentinel-1-conformal,0.4421,0.8075,medium
2024-09-29,0.7861510080119001,0.2758872064006688,0.7064143545753307,0.0486028413074956,pascolo_3,2024,sentinel-2,,,
2024-10-04,0.7264,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5437,0.9091,medium
2024-10-07,0.7037,,,,pascolo_3,2024,sentinel-1-conformal,0.521,0.8864,medium
2024-10-11,0.7979007477406527,0.3135542838843005,0.7127805482981083,0.2113024893569179,pascolo_3,2024,sentinel-2,,,
2024-10-17,0.6393,,,,pascolo_3,2024,sentinel-1-conformal,0.4566,0.822,medium
2024-10-26,0.4755215462952418,0.2105304753863941,0.3223792014454109,0.1030238084979063,pascolo_3,2024,sentinel-2,,,
2024-10-29,0.7672524110542863,0.3159190667631978,0.2917308647590445,0.1053885913768036,pascolo_3,2024,sentinel-2,,,
2024-10-31,0.8231760772870268,0.2924063020211139,0.0559236662327404,0.0235127647420839,pascolo_3,2024,sentinel-2,,,
2024-11-01,0.6118,,,,pascolo_3,2024,sentinel-1-conformal,0.4291,0.7945,medium
2024-11-03,0.5259,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.3432,0.7086,medium
2024-11-10,0.8562286380795828,0.3597844517407394,0.8490612628774071,0.208973479020234,pascolo_3,2024,sentinel-2,,,
2024-11-11,0.5987,,,,pascolo_3,2024,sentinel-1-conformal,0.416,0.7814,medium
2024-11-13,0.6764,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.4937,0.8591,medium
2024-11-15,0.6492,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.4665,0.8319,medium
2024-11-23,0.8818910164588206,0.3400514610483816,0.7584090488986441,0.2344907264086385,pascolo_3,2024,sentinel-2,,,
2024-11-25,0.8355519040327942,0.31951429354985,0.0463391124260263,0.0205371674985316,pascolo_3,2024,sentinel-2,,,
2024-11-26,0.7115,,,,pascolo_3,2024,sentinel-1-conformal,0.5288,0.8942,medium
2024-12-05,0.7522873087326226,0.4310569702187034,0.0832645953001716,0.1115426766688534,pascolo_3,2024,sentinel-2,,,
2024-12-06,0.6281,,,,pascolo_3,2024,sentinel-1-conformal,0.4276,0.8287,medium
2024-12-15,0.8109910793450565,0.3407184070665668,0.0587037706124339,0.0903385631521366,pascolo_3,2024,sentinel-2,,,
2024-12-16,0.725,,,,pascolo_3,2024,sentinel-1-conformal,0.5244,0.9255,medium
2024-12-25,0.7364,,,,pascolo_3,2024,sentinel-1-conformal-imputed,0.5358,0.9369,medium
2024-12-28,0.5158929117958408,0.373591191982738,0.3942788545870931,0.0419112960426896,pascolo_3,2024,sentinel-2,,,
2024-12-30,0.6756144964705962,0.2048669920135782,0.1597215846747554,0.1687241999691597,pascolo_3,2024,sentinel-2,,,
