date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2024-01-06,0.8042,,,,pascolo_1,2024,sentinel-1-conformal,0.6037,1.0,medium
2024-01-13,0.8649089394825853,0.3868988601006969,,,pascolo_1,2024,sentinel-2,,,
2024-01-16,0.792,,,,pascolo_1,2024,sentinel-1-conformal,0.5914,0.9925,medium
2024-01-18,0.9323818269127896,0.3689427807802007,0.0674728874302044,0.0179560793204962,pascolo_1,2024,sentinel-2,,,
2024-01-20,0.8441,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.6435,1.0,medium
2024-01-23,0.8231713314652209,0.3415895265729209,0.6682629918805465,0.2596992050913312,pascolo_1,2024,sentinel-2,,,
2024-01-25,0.8214273524306955,0.2699356158252476,0.0017439790345253,0.0716539107476733,pascolo_1,2024,sentinel-2,,,
2024-01-28,0.8106945395015388,0.2933201309454922,0.0107328129291567,0.0233845151202445,pascolo_1,2024,sentinel-2,,,
2024-01-30,0.7898231990272471,0.2777758228995316,0.0208713404742917,0.0155443080459605,pascolo_1,2024,sentinel-2,,,
2024-01-31,0.7596,,,,pascolo_1,2024,sentinel-1-conformal,0.5591,0.9601,medium
2024-02-02,0.7828962288109563,0.28147055419499,0.0069269702162907,0.0036947312954584,pascolo_1,2024,sentinel-2,,,
2024-02-10,0.8258,,,,pascolo_1,2024,sentinel-1-conformal,0.6253,1.0,medium
2024-02-14,0.810075127646166,0.2998269899492239,0.0271788988352096,0.0183564357542338,pascolo_1,2024,sentinel-2,,,
2024-02-17,0.7765984563958487,0.2848592042048641,0.0334766712503172,0.0149677857443598,pascolo_1,2024,sentinel-2,,,
2024-02-19,0.8399,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.6393,1.0,medium
2024-02-20,0.8255,,,,pascolo_1,2024,sentinel-1-conformal,0.6249,1.0,medium
2024-03-05,0.8241231284333252,0.3546413657060706,0.7383496686621438,0.1714123658724469,pascolo_1,2024,sentinel-2,,,
2024-03-06,0.8374,,,,pascolo_1,2024,sentinel-1-conformal,0.7015,0.9733,high
2024-03-08,0.857,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.7211,0.9929,high
2024-03-16,0.5001,,,,pascolo_1,2024,sentinel-1-conformal,0.3642,0.6361,high
2024-03-20,0.870963217543797,0.4228294417223371,0.8623794957014634,0.2155131510474096,pascolo_1,2024,sentinel-2,,,
2024-03-25,0.8908932620769263,0.4644626616847359,0.0199300445331293,0.0416332199623987,pascolo_1,2024,sentinel-2,,,
2024-03-30,0.6559048897140336,0.3344149566095069,0.2349883723628927,0.130047705075229,pascolo_1,2024,sentinel-2,,,
2024-03-31,0.8324,,,,pascolo_1,2024,sentinel-1-conformal,0.6965,0.9684,high
2024-04-02,0.8102,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.6743,0.9462,high
2024-04-04,0.8639570498125713,0.4535622388597181,0.5157296849357687,0.0408333158475315,pascolo_1,2024,sentinel-2,,,
2024-04-09,0.8310100441309726,0.4213448026026706,0.0329470056815986,0.0322174362570474,pascolo_1,2024,sentinel-2,,,
2024-04-10,0.8453,,,,pascolo_1,2024,sentinel-1-conformal,0.7094,0.9812,high
2024-04-11,0.8594,,,,pascolo_1,2024,sentinel-1-conformal,0.7235,0.9953,high
2024-04-12,0.8767695912881694,0.5050974043346901,0.0457595471571968,0.0837526017320194,pascolo_1,2024,sentinel-2,,,
2024-04-14,0.8799970653487624,0.4808512511125618,0.0032274740605929,0.0242461532221282,pascolo_1,2024,sentinel-2,,,
2024-04-20,0.6281,,,,pascolo_1,2024,sentinel-1-conformal,0.4922,0.7641,high
2024-04-21,0.4416,,,,pascolo_1,2024,sentinel-1-conformal,0.3057,0.5775,high
2024-04-29,0.7669,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.631,0.9028,high
2024-05-05,0.7594,,,,pascolo_1,2024,sentinel-1-conformal,0.6234,0.8953,high
2024-05-06,0.7712,,,,pascolo_1,2024,sentinel-1-conformal,0.6352,0.9071,high
2024-05-12,0.6972,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.5612,0.8331,high
2024-05-14,0.6882,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.5522,0.8241,high
2024-05-15,0.6115,,,,pascolo_1,2024,sentinel-1-conformal,0.4755,0.7474,high
2024-05-16,0.5834,,,,pascolo_1,2024,sentinel-1-conformal,0.4475,0.7193,high
2024-05-22,0.7362398241480916,0.3770437970141913,0.6662784524620973,0.2030005420936231,pascolo_1,2024,sentinel-2,,,
2024-05-24,0.6704,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.5345,0.8064,high
2024-05-26,0.6578,,,,pascolo_1,2024,sentinel-1-conformal,0.5219,0.7938,high
2024-05-27,0.7042148633652469,0.2219121755628224,0.6489603438303461,0.0142489154045882,pascolo_1,2024,sentinel-2,,,
2024-05-30,0.5883,,,,pascolo_1,2024,sentinel-1-conformal,0.4524,0.7242,high
2024-06-01,0.7187454700672921,0.2259609196563426,0.0145306067020452,0.0040487440935202,pascolo_1,2024,sentinel-2,,,
2024-06-03,0.5446,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.4446,0.6446,high
2024-06-06,0.671188492074193,0.2186498348234194,0.5102255551328989,0.0606074680137402,pascolo_1,2024,sentinel-2,,,
2024-06-09,0.6006,,,,pascolo_1,2024,sentinel-1-conformal,0.5006,0.7006,high
2024-06-10,0.5809,,,,pascolo_1,2024,sentinel-1-conformal,0.4809,0.6808,high
2024-06-11,0.6987,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.5987,0.7987,high
2024-06-16,0.6561381289093997,0.1426540337065398,0.4013051821584504,0.0232551579666904,pascolo_1,2024,sentinel-2,,,
2024-06-18,0.61269217255729,0.1077088288775844,0.0434459563521096,0.0349452048289554,pascolo_1,2024,sentinel-2,,,
2024-06-19,0.5633,,,,pascolo_1,2024,sentinel-1-conformal,0.4633,0.6633,high
2024-06-20,0.5589,,,,pascolo_1,2024,sentinel-1-conformal,0.4589,0.6589,high
2024-06-26,0.5874,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.4874,0.6874,high
2024-06-28,0.6065376020040893,0.0791390642528347,0.6510731554918802,0.3797493610437917,pascolo_1,2024,sentinel-2,,,
2024-07-01,0.616740504468182,0.1262938235923212,0.0102029024640926,0.0471547593394864,pascolo_1,2024,sentinel-2,,,
2024-07-04,0.511,,,,pascolo_1,2024,sentinel-1-conformal,0.411,0.611,high
2024-07-05,0.5432,,,,pascolo_1,2024,sentinel-1-conformal,0.4432,0.6432,high
2024-07-06,0.6695804218279253,0.1350401892528642,0.0528399173597433,0.0087463656605429,pascolo_1,2024,sentinel-2,,,
2024-07-08,0.6483816228168093,0.1362505709394585,0.0211987990111159,0.0012103816865943,pascolo_1,2024,sentinel-2,,,
2024-07-11,0.6620627723393261,0.1284503506242008,0.0136811495225167,0.0078002203152577,pascolo_1,2024,sentinel-2,,,
2024-07-13,0.6275859378847731,0.1047316871281496,0.0344768344545529,0.0237186634960511,pascolo_1,2024,sentinel-2,,,
2024-07-14,0.5558,,,,pascolo_1,2024,sentinel-1-conformal,0.4558,0.6558,high
2024-07-15,0.5344,,,,pascolo_1,2024,sentinel-1-conformal,0.4344,0.6344,high
2024-07-16,0.6214284175614527,0.1013208747603287,0.0061575203233203,0.0034108123678209,pascolo_1,2024,sentinel-2,,,
2024-07-18,0.5839637414336686,0.0733354448053351,0.0374646761277841,0.0279854299549936,pascolo_1,2024,sentinel-2,,,
2024-07-21,0.5835659833025365,0.0643577587239185,0.000397758131132,0.0089776860814165,pascolo_1,2024,sentinel-2,,,
2024-07-23,0.5852057705999826,0.0531232313649058,0.001639787297446,0.0112345273590126,pascolo_1,2024,sentinel-2,,,
2024-07-25,0.5323,,,,pascolo_1,2024,sentinel-1-conformal,0.4323,0.6323,high
2024-07-26,0.5653694108465761,0.025031400316121,0.0198363597534064,0.0280918310487847,pascolo_1,2024,sentinel-2,,,
2024-07-28,0.5238739925092831,0.0078642698951138,0.0414954183372929,0.0171671304210071,pascolo_1,2024,sentinel-2,,,
2024-07-29,0.5076,,,,pascolo_1,2024,sentinel-1-conformal,0.4076,0.6076,high
2024-07-31,0.5129432866955433,0.0003373094921876,0.0109307058137397,0.0075269604029262,pascolo_1,2024,sentinel-2,,,
2024-08-05,0.4583710558297547,0.0607944356044533,0.0545722308657886,0.0604571261122656,pascolo_1,2024,sentinel-2,,,
2024-08-07,0.4949837600426795,-0.0379012506556983,0.0366127042129248,0.0986956862601516,pascolo_1,2024,sentinel-2,,,
2024-08-08,0.5057,,,,pascolo_1,2024,sentinel-1-conformal,0.4057,0.6057,high
2024-08-09,0.4948,,,,pascolo_1,2024,sentinel-1-conformal,0.3948,0.5948,high
2024-08-10,0.4744919535120931,-0.0640400404091586,0.0204918065305863,0.0261387897534602,pascolo_1,2024,sentinel-2,,,
2024-08-12,0.4382665681039801,-0.0864073676391081,0.036225385408113,0.0223673272299494,pascolo_1,2024,sentinel-2,,,
2024-08-15,0.4294288722859695,-0.0791556632952649,0.0088376958180105,0.0072517043438431,pascolo_1,2024,sentinel-2,,,
2024-08-17,0.4017424226846875,-0.0530315260368327,0.027686449601282,0.0261241372584321,pascolo_1,2024,sentinel-2,,,
2024-08-18,0.4728,,,,pascolo_1,2024,sentinel-1-conformal,0.3728,0.5728,high
2024-08-19,0.4768,,,,pascolo_1,2024,sentinel-1-conformal,0.3769,0.5768,high
2024-08-22,0.2465057373697387,0.1379132719853598,0.1552366853149487,0.1909447980221925,pascolo_1,2024,sentinel-2,,,
2024-08-25,0.5390802862618921,-0.0533367518670521,0.2925745488921533,0.191250023852412,pascolo_1,2024,sentinel-2,,,
2024-08-30,0.5048228033926375,-0.0768413522736718,0.0342574828692545,0.0235046004066196,pascolo_1,2024,sentinel-2,,,
2024-09-04,0.552452051887512,0.000399675293199,0.0476292484948744,0.0772410275668709,pascolo_1,2024,sentinel-2,,,
2024-09-09,0.7099372389707643,0.1511212383862709,0.1574851870832523,0.1507215630930719,pascolo_1,2024,sentinel-2,,,
2024-09-11,0.7320105998524232,0.1314877796667898,0.0220733608816589,0.0196334587194811,pascolo_1,2024,sentinel-2,,,
2024-09-12,0.7609,,,,pascolo_1,2024,sentinel-1-conformal,0.5782,0.9436,medium
2024-09-13,0.7072,,,,pascolo_1,2024,sentinel-1-conformal,0.5245,0.8899,medium
2024-09-14,0.7189,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.5362,0.9015,medium
2024-09-16,0.784902070833817,0.2188893112061506,0.5100875604417783,0.0768696603572901,pascolo_1,2024,sentinel-2,,,
2024-09-21,0.7861,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.6034,0.9688,medium
2024-09-23,0.8043,,,,pascolo_1,2024,sentinel-1-conformal,0.6216,0.987,medium
2024-09-27,0.8018,,,,pascolo_1,2024,sentinel-1-conformal,0.6191,0.9845,medium
2024-09-29,0.8328712346562883,0.3284929589522124,0.5674560765286147,0.0693774068547449,pascolo_1,2024,sentinel-2,,,
2024-10-04,0.7458,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.5631,0.9285,medium
2024-10-07,0.7769,,,,pascolo_1,2024,sentinel-1-conformal,0.5942,0.9596,medium
2024-10-11,0.8326072657611913,0.3451453428544941,0.6685920859938085,0.2272682302806087,pascolo_1,2024,sentinel-2,,,
2024-10-17,0.7287,,,,pascolo_1,2024,sentinel-1-conformal,0.546,0.9114,medium
2024-10-26,0.4905462794619298,0.2312146048900248,0.3420609862992614,0.1139307379644692,pascolo_1,2024,sentinel-2,,,
2024-10-29,0.8293584094896547,0.3887657494251142,0.3388121300277248,0.1575511445350894,pascolo_1,2024,sentinel-2,,,
2024-10-31,0.8704649023354627,0.3708999017809012,0.041106492845808,0.017865847644213,pascolo_1,2024,sentinel-2,,,
2024-11-01,0.7918,,,,pascolo_1,2024,sentinel-1-conformal,0.6091,0.9745,medium
2024-11-03,0.8021,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.6194,0.9848,medium
2024-11-10,0.8518040462701633,0.3869505681234148,0.8483221808484371,0.2524744869910486,pascolo_1,2024,sentinel-2,,,
2024-11-11,0.7472,,,,pascolo_1,2024,sentinel-1-conformal,0.5645,0.9299,medium
2024-11-13,0.8269,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.6442,1.0,medium
2024-11-15,0.8403,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.6576,1.0,medium
2024-11-23,0.8938537663170601,0.37323388686538,0.7453666973844735,0.2517612704981214,pascolo_1,2024,sentinel-2,,,
2024-11-25,0.8542220999329064,0.3414335535436044,0.0396316663841537,0.0318003333217755,pascolo_1,2024,sentinel-2,,,
2024-11-26,0.748,,,,pascolo_1,2024,sentinel-1-conformal,0.5653,0.9307,medium
2024-12-05,0.6485747137567173,0.3482792913433269,0.2056473861761891,0.0068457377997224,pascolo_1,2024,sentinel-2,,,
2024-12-06,0.7676,,,,pascolo_1,2024,sentinel-1-conformal,0.567,0.9681,medium
2024-12-15,0.8617442957121149,0.4390035538531466,0.2131695819553976,0.0907242625098197,pascolo_1,2024,sentinel-2,,,
2024-12-16,0.7979,,,,pascolo_1,2024,sentinel-1-conformal,0.5973,0.9984,medium
2024-12-25,0.7873,,,,pascolo_1,2024,sentinel-1-conformal-imputed,0.5867,0.9878,medium
2024-12-28,0.6073177530945719,0.478382931317087,0.501230584875565,0.113785488904043,pascolo_1,2024,sentinel-2,,,
2024-12-30,0.7742142389693799,0.323939705257695,0.166896485874808,0.1544432260593919,pascolo_1,2024,sentinel-2,,,
