date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno
2022-01-08,0.6305657735648443,-0.0037126024584629,,,rossi_campo_a,2022
2022-01-13,0.6907985446337238,-0.0715844774267276,0.0602327710688794,0.0678718749682647,rossi_campo_a,2022
2022-01-15,0.5711333084020481,-0.060718719837493,0.1196652362316756,0.0108657575892346,rossi_campo_a,2022
2022-01-18,0.5210031468967701,-0.0141410383311957,0.050130161505278,0.0465776815062972,rossi_campo_a,2022
2022-01-25,0.56497026506358,-0.0439369015304476,0.0439671181668098,0.0297958631992519,rossi_campo_a,2022
2022-01-30,0.0731801507370712,0.0402642146574703,0.4917901143265087,0.084201116187918,rossi_campo_a,2022
2022-02-02,0.5446857265774435,-0.0414090594475876,0.4715055758403723,0.081673274105058,rossi_campo_a,2022
2022-02-09,0.4681612065636994,-0.0239409393925054,0.0765245200137441,0.0174681200550821,rossi_campo_a,2022
2022-02-17,0.4867090306658925,-0.0347327283632379,0.018547824102193,0.0107917889707324,rossi_campo_a,2022
2022-02-22,0.5476591275314361,-0.0477102659631318,0.0609500968655435,0.0129775375998939,rossi_campo_a,2022
2022-02-24,0.2401145013988988,0.1235686304604379,0.3075446261325372,0.1712788964235697,rossi_campo_a,2022
2022-03-06,0.274933175523108,0.2098199391007049,0.0348186741242091,0.086251308640267,rossi_campo_a,2022
2022-03-09,0.492330016563089,-0.0510173689210818,0.217396841039981,0.2608373080217868,rossi_campo_a,2022
2022-03-11,0.482652291649392,-0.0580512098028444,0.009677724913697,0.0070338408817626,rossi_campo_a,2022
2022-03-14,0.4824503247306203,-0.0812889887783986,0.0002019669187717,0.0232377789755542,rossi_campo_a,2022
2022-03-21,0.467452173665633,-0.0377092919486863,0.0149981510649873,0.0435796968297123,rossi_campo_a,2022
2022-03-24,0.4841248389870451,-0.0707172448314853,0.016672665321412,0.033007952882799,rossi_campo_a,2022
2022-03-26,0.4655414732486116,-0.0659257510791878,0.0185833657384335,0.0047914937522974,rossi_campo_a,2022
2022-04-05,0.5123757213599681,-0.0512656099791334,0.0468342481113565,0.0146601411000543,rossi_campo_a,2022
2022-04-10,0.52322216483687,-0.0492618875929652,0.0108464434769018,0.0020037223861682,rossi_campo_a,2022
2022-04-15,0.5009066474077596,0.0114542452524934,0.0223155174291104,0.0607161328454587,rossi_campo_a,2022
2022-04-18,0.5899818868575423,0.0343662841776845,0.0890752394497826,0.0229120389251911,rossi_campo_a,2022
2022-04-23,0.5291060712795513,0.159079887900632,0.0608758155779909,0.1247136037229474,rossi_campo_a,2022
2022-04-28,0.7447719944471126,0.2021684429084771,0.2156659231675612,0.0430885550078451,rossi_campo_a,2022
2022-04-30,0.763933785641644,0.236973302309762,0.0191617911945314,0.0348048594012848,rossi_campo_a,2022
2022-05-03,0.0836945509934141,0.1631765153967911,0.6802392346482299,0.0737967869129709,rossi_campo_a,2022
2022-05-10,0.7852873712857528,0.3002183820270062,0.7015928202923386,0.1370418666302151,rossi_campo_a,2022
2022-05-13,0.8327430591719881,0.3295012761835264,0.0474556878862353,0.0292828941565202,rossi_campo_a,2022
2022-05-18,0.8279747600563168,0.3299463684285955,0.0047682991156713,0.000445092245069,rossi_campo_a,2022
2022-05-20,0.8215539536424237,0.3038491103441574,0.006420806413893,0.026097258084438,rossi_campo_a,2022
2022-05-23,0.8223557828762189,0.331336262583606,0.0008018292337952,0.0274871522394485,rossi_campo_a,2022
2022-05-25,0.8205815162728214,0.2999740904248471,0.0017742666033975,0.0313621721587588,rossi_campo_a,2022
2022-05-28,0.8095579098368942,0.3125233858743531,0.0110236064359271,0.0125492954495059,rossi_campo_a,2022
2022-06-02,0.8262566602112374,0.3084080210483755,0.0166987503743432,0.0041153648259775,rossi_campo_a,2022
2022-06-04,0.8094393633714003,0.2771161757588493,0.0168172968398371,0.0312918452895262,rossi_campo_a,2022
2022-06-07,0.812350471337429,0.3270542812950287,0.0029111079660286,0.0499381055361794,rossi_campo_a,2022
2022-06-12,0.8185585909194982,0.3104505221639725,0.0062081195820692,0.0166037591310561,rossi_campo_a,2022
2022-06-14,0.7877444967524416,0.2632052138019232,0.0308140941670566,0.0472453083620493,rossi_campo_a,2022
2022-06-19,0.828695241436033,0.2855570293263506,0.0409507446835913,0.0223518155244273,rossi_campo_a,2022
2022-06-27,0.6410303554972514,0.2405157749134079,0.1876648859387816,0.0450412544129426,rossi_campo_a,2022
2022-07-02,0.8160749347171612,0.2792966788064104,0.1750445792199098,0.0387809038930024,rossi_campo_a,2022
2022-07-04,0.7549280605033312,0.2295756883739703,0.06114687421383,0.04972099043244,rossi_campo_a,2022
2022-07-07,0.7827753903240734,0.2638472964025991,0.0278473298207422,0.0342716080286287,rossi_campo_a,2022
2022-07-09,0.8028192900893196,0.2711898308887702,0.0200438997652462,0.0073425344861711,rossi_campo_a,2022
2022-07-12,0.7889825664737236,0.2833568495756932,0.013836723615596,0.0121670186869229,rossi_campo_a,2022
2022-07-14,0.8043953491353244,0.2451199070104764,0.0154127826616008,0.0382369425652167,rossi_campo_a,2022
2022-07-17,0.7714812531833817,0.2502942223625932,0.0329140959519427,0.0051743153521168,rossi_campo_a,2022
2022-07-19,0.7890906339962148,0.2437468291643637,0.0176093808128331,0.0065473931982295,rossi_campo_a,2022
2022-07-22,0.7919805535126666,0.2594186035688678,0.0028899195164517,0.0156717744045041,rossi_campo_a,2022
2022-07-24,0.7691771170375022,0.229848268525736,0.0228034364751643,0.0295703350431318,rossi_campo_a,2022
2022-07-27,0.7603360526408995,0.2363999924426204,0.0088410643966027,0.0065517239168844,rossi_campo_a,2022
2022-07-29,0.7784925799298997,0.2325085645691502,0.0181565272890001,0.0038914278734701,rossi_campo_a,2022
2022-08-01,0.7958194895367563,0.252885827578492,0.0173269096068565,0.0203772630093417,rossi_campo_a,2022
2022-08-03,0.7903932835247226,0.2429508347776394,0.0054262060120336,0.0099349928008525,rossi_campo_a,2022
2022-08-06,0.803404847024578,0.2605993392623759,0.0130115634998554,0.0176485044847364,rossi_campo_a,2022
2022-08-08,-0.0187903867162484,0.5444376455675416,0.8221952337408265,0.2838383063051656,rossi_campo_a,2022
2022-08-11,0.7675155721876484,0.264445995590021,0.7863059589038969,0.2799916499775206,rossi_campo_a,2022
2022-08-13,0.7850945375902898,0.2617453304143093,0.0175789654026413,0.0027006651757117,rossi_campo_a,2022
2022-08-16,0.783755263402887,0.2658399840249164,0.0013392741874027,0.004094653610607,rossi_campo_a,2022
2022-08-21,0.7629723822798884,0.2584119404805886,0.0207828811229986,0.0074280435443278,rossi_campo_a,2022
2022-08-23,0.7971001577673065,0.2461530673362507,0.034127775487418,0.0122588731443378,rossi_campo_a,2022
2022-08-26,0.7869440135910439,0.2584214820490909,0.0101561441762625,0.0122684147128401,rossi_campo_a,2022
2022-08-28,0.6155296975972359,0.2705302699849574,0.171414315993808,0.0121087879358665,rossi_campo_a,2022
2022-08-31,0.7955595018359848,0.2632786751486853,0.1800298042387489,0.007251594836272,rossi_campo_a,2022
2022-09-02,0.8093688802946881,0.2528230424848524,0.0138093784587033,0.0104556326638329,rossi_campo_a,2022
2022-09-05,0.8100911140998158,0.2720370811687164,0.0007222338051277,0.019214038683864,rossi_campo_a,2022
2022-09-07,0.6797620457508204,0.2375007116816314,0.1303290683489953,0.034536369487085,rossi_campo_a,2022
2022-09-10,0.1313913361654877,0.3143717590585836,0.5483707095853327,0.0768710473769522,rossi_campo_a,2022
2022-09-12,0.8265654452852564,0.269067761938295,0.6951741091197687,0.0453039971202885,rossi_campo_a,2022
2022-09-20,0.8411587310120191,0.3011997536667808,0.0145932857267626,0.0321319917284857,rossi_campo_a,2022
2022-09-22,0.8188702852953209,0.2916095239794509,0.0222884457166981,0.0095902296873298,rossi_campo_a,2022
2022-10-02,0.5984280633556762,0.2077623205402635,0.2204422219396447,0.0838472034391874,rossi_campo_a,2022
2022-10-05,0.8421249597924619,0.3063849576518469,0.2436968964367857,0.0986226371115834,rossi_campo_a,2022
2022-10-07,0.7741073467831472,0.2891828929331476,0.0680176130093147,0.0172020647186992,rossi_campo_a,2022
2022-10-15,0.8250607103489448,0.3043686553833206,0.0509533635657976,0.015185762450173,rossi_campo_a,2022
2022-10-17,0.8354253138839175,0.3009636798393437,0.0103646035349727,0.0034049755439769,rossi_campo_a,2022
2022-10-20,0.6039048573021297,0.2570637621213444,0.2315204565817877,0.0438999177179992,rossi_campo_a,2022
2022-10-27,0.5945370065180069,0.262970896376819,0.0093678507841228,0.0059071342554745,rossi_campo_a,2022
2022-10-30,0.853218849384396,0.3138845274864386,0.258681842866389,0.0509136311096196,rossi_campo_a,2022
2022-11-01,0.789147859930319,0.3133327219272259,0.0640709894540769,0.0005518055592126,rossi_campo_a,2022
2022-11-06,0.8499678107163784,0.3226689654410757,0.0608199507860593,0.0093362435138498,rossi_campo_a,2022
2022-11-09,0.6907088119626974,0.2638767285932992,0.159258998753681,0.0587922368477765,rossi_campo_a,2022
2022-11-11,0.7630071564630376,0.3102195981714244,0.0722983445003402,0.0463428695781251,rossi_campo_a,2022
2022-11-21,0.0386457329470188,0.1203535865634842,0.7243614235160188,0.1898660116079402,rossi_campo_a,2022
2022-11-24,0.3132939668208402,0.1310736312455502,0.2746482338738213,0.0107200446820659,rossi_campo_a,2022
