date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2023-01-10,0.7829825197009416,0.2139179842574131,,,pascolo_3,2023,sentinel-2,,,
2023-01-11,0.7898,,,,pascolo_3,2023,sentinel-1-conformal,0.5893,0.9904,medium
2023-01-21,0.7015,,,,pascolo_3,2023,sentinel-1-conformal,0.5009,0.902,medium
2023-01-30,0.4428,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.2422,0.6433,medium
2023-02-02,0.4679,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.2674,0.6685,medium
2023-02-04,0.5281,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.3276,0.7287,medium
2023-02-05,0.5862,,,,pascolo_3,2023,sentinel-1-conformal,0.3856,0.7867,medium
2023-02-07,0.7075,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.5069,0.908,medium
2023-02-12,0.2624,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.0618,0.4629,medium
2023-02-14,0.2203,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.0198,0.4209,medium
2023-02-15,0.0844,,,,pascolo_3,2023,sentinel-1-conformal,-0.1161,0.285,medium
2023-02-17,0.4764,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.2758,0.6769,medium
2023-02-19,0.1563480308854968,0.5390311045634836,0.1638165167665735,0.2505303044632974,pascolo_3,2023,sentinel-2,,,
2023-02-25,0.5599,,,,pascolo_3,2023,sentinel-1-conformal,0.3594,0.7604,medium
2023-03-06,0.783,,,,pascolo_3,2023,sentinel-1-conformal-imputed,0.647,0.9189,high
2023-03-09,0.6879088143903074,0.2464234813556962,0.507155526737781,0.1311571146859982,pascolo_3,2023,sentinel-2,,,
2023-03-11,0.6491625335423518,0.1191296683716933,0.0387462808479556,0.1272938129840028,pascolo_3,2023,sentinel-2,,,
2023-03-12,0.2641,,,,pascolo_3,2023,sentinel-1-conformal,0.1282,0.4,high
2023-03-16,0.6674798664531374,0.227166949097916,0.0183173329107856,0.1080372807262226,pascolo_3,2023,sentinel-2,,,
