date,mean_ndvi,mean_ndwi,delta_abs_ndvi,delta_abs_ndwi,campo,anno,source,ndvi_lower_90,ndvi_upper_90,confidence
2022-01-01,0.6396,,,,bianchi_campo,2022,sentinel-1-conformal,0.4391,0.8402,medium
2022-01-08,0.6352974961399329,0.2031105506261333,,,bianchi_campo,2022,sentinel-2,,,
2022-01-13,-0.0159674527383115,0.8516959778893186,0.6512649488782445,0.6485854272631852,bianchi_campo,2022,sentinel-2,,,
2022-01-15,-0.0332617340312548,0.8374429705520663,0.0172942812929432,0.0142530073372523,bianchi_campo,2022,sentinel-2,,,
2022-01-16,0.1456,,,,bianchi_campo,2022,sentinel-1-conformal,-0.0549,0.3462,medium
2022-01-18,0.2451585814331524,0.4246761807015106,0.2784203154644072,0.4127667898505557,bianchi_campo,2022,sentinel-2,,,
2022-01-25,0.5562978508198017,0.10106464737795,0.3111392693866491,0.3236115333235606,bianchi_campo,2022,sentinel-2,,,
2022-01-26,0.2495,,,,bianchi_campo,2022,sentinel-1-conformal,0.0489,0.45,medium
2022-01-30,0.5708083933375898,0.0409550930824148,0.0145105425177881,0.0601095542955351,bianchi_campo,2022,sentinel-2,,,
2022-02-02,0.6044584504049066,0.0267905819636464,0.0336500570673168,0.0141645111187684,bianchi_campo,2022,sentinel-2,,,
2022-02-09,0.5505937992187316,0.0179276407652013,0.053864651186175,0.008862941198445,bianchi_campo,2022,sentinel-2,,,
2022-02-10,0.5873,,,,bianchi_campo,2022,sentinel-1-conformal,0.3868,0.7879,medium
2022-02-17,0.5027167499169289,0.0570510209995532,0.0478770493018027,0.0391233802343518,bianchi_campo,2022,sentinel-2,,,
2022-02-20,0.6013,,,,bianchi_campo,2022,sentinel-1-conformal,0.4007,0.8018,medium
2022-02-22,0.6017896559208348,0.0889796556510471,0.0990729060039058,0.0319286346514939,bianchi_campo,2022,sentinel-2,,,
2022-02-24,0.4448336431218624,0.0743762600461862,0.1569560127989723,0.0146033956048608,bianchi_campo,2022,sentinel-2,,,
2022-03-02,0.5991,,,,bianchi_campo,2022,sentinel-1-conformal,0.4632,0.7351,high
2022-03-06,0.0234738646034121,0.1228850915841251,0.4213597785184503,0.0485088315379388,bianchi_campo,2022,sentinel-2,,,
2022-03-09,0.5300543901607586,0.0748892825589739,0.5065805255573465,0.0479958090251511,bianchi_campo,2022,sentinel-2,,,
2022-03-11,0.5485850349663336,0.0516682583676265,0.0185306448055749,0.0232210241913474,bianchi_campo,2022,sentinel-2,,,
2022-03-14,0.5438655142083193,0.0325895151311971,0.0047195207580142,0.0190787432364293,bianchi_campo,2022,sentinel-2,,,
2022-03-17,0.4025,,,,bianchi_campo,2022,sentinel-1-conformal,0.2666,0.5384,high
2022-03-21,0.5576267682605941,0.057897950770543,0.0137612540522747,0.0253084356393458,bianchi_campo,2022,sentinel-2,,,
2022-03-24,0.5628106812806859,0.064942143237442,0.0051839130200918,0.007044192466899,bianchi_campo,2022,sentinel-2,,,
2022-03-26,0.5621432181812319,0.0562967062226715,0.0006674630994539,0.0086454370147705,bianchi_campo,2022,sentinel-2,,,
2022-03-27,0.4412,,,,bianchi_campo,2022,sentinel-1-conformal,0.3053,0.5771,high
2022-04-05,0.6502894884751481,0.141431501602065,0.0881462702939162,0.0851347953793935,bianchi_campo,2022,sentinel-2,,,
2022-04-10,0.6862436007427429,0.2198865622214323,0.0359541122675948,0.0784550606193672,bianchi_campo,2022,sentinel-2,,,
2022-04-11,0.7421,,,,bianchi_campo,2022,sentinel-1-conformal,0.6062,0.878,high
2022-04-15,0.6611132481907511,0.1848889936328229,0.0251303525519918,0.0349975685886094,bianchi_campo,2022,sentinel-2,,,
2022-04-18,0.7122082046316135,0.2450409175145241,0.0510949564408623,0.0601519238817012,bianchi_campo,2022,sentinel-2,,,
2022-04-21,0.3871,,,,bianchi_campo,2022,sentinel-1-conformal,0.2512,0.523,high
2022-04-23,0.1515561735662909,0.1297921325336259,0.5606520310653226,0.1152487849808982,bianchi_campo,2022,sentinel-2,,,
2022-04-28,0.7578080420396223,0.3200924043097899,0.6062518684733313,0.190300271776164,bianchi_campo,2022,sentinel-2,,,
2022-04-30,0.7419934010074833,0.3184931980775527,0.0158146410321389,0.0015992062322372,bianchi_campo,2022,sentinel-2,,,
2022-05-01,0.7661,,,,bianchi_campo,2022,sentinel-1-conformal,0.6302,0.9021,high
2022-05-03,0.2521160713377461,0.2397880003760275,0.4898773296697372,0.0787051977015252,bianchi_campo,2022,sentinel-2,,,
2022-05-10,0.7540681959966894,0.3725948113805774,0.5019521246589432,0.1328068110045499,bianchi_campo,2022,sentinel-2,,,
2022-05-13,0.7943489759203403,0.4136270623116742,0.0402807799236508,0.0410322509310968,bianchi_campo,2022,sentinel-2,,,
2022-05-16,0.7454,,,,bianchi_campo,2022,sentinel-1-conformal,0.6095,0.8813,high
2022-05-18,0.8103277566681664,0.4152756702221687,0.0159787807478261,0.0016486079104945,bianchi_campo,2022,sentinel-2,,,
2022-05-20,0.8184436167125753,0.394532563456374,0.0081158600444088,0.0207431067657947,bianchi_campo,2022,sentinel-2,,,
2022-05-23,0.8169171585095568,0.4147228222570736,0.0015264582030184,0.0201902588006996,bianchi_campo,2022,sentinel-2,,,
2022-05-25,0.8048218551970415,0.3678400644648493,0.0120953033125152,0.0468827577922242,bianchi_campo,2022,sentinel-2,,,
2022-05-26,0.6981,,,,bianchi_campo,2022,sentinel-1-conformal,0.5622,0.834,high
2022-05-28,0.5810460316668937,0.289981916251709,0.2237758235301478,0.0778581482131403,bianchi_campo,2022,sentinel-2,,,
2022-06-02,0.8093476383198503,0.3515151341079679,0.2283016066529566,0.0615332178562589,bianchi_campo,2022,sentinel-2,,,
2022-06-04,0.7691939770998433,0.2922213953219378,0.040153661220007,0.0592937387860301,bianchi_campo,2022,sentinel-2,,,
2022-06-07,0.4142886263178245,0.150692479962869,0.3549053507820187,0.1415289153590688,bianchi_campo,2022,sentinel-2,,,
2022-06-10,0.5415,,,,bianchi_campo,2022,sentinel-1-conformal,0.4416,0.6415,high
2022-06-12,0.7466274125815142,0.2794608955884591,0.3323387862636897,0.1287684156255901,bianchi_campo,2022,sentinel-2,,,
2022-06-14,0.7087105694421754,0.2106235192726824,0.0379168431393388,0.0688373763157766,bianchi_campo,2022,sentinel-2,,,
2022-06-19,0.695336912885077,0.1772356226467537,0.0133736565570983,0.0333878966259287,bianchi_campo,2022,sentinel-2,,,
2022-06-20,0.6564,,,,bianchi_campo,2022,sentinel-1-conformal,0.5564,0.7564,high
2022-06-27,0.4268984440110221,-0.0272175863820929,0.2684384688740549,0.2044532090288466,bianchi_campo,2022,sentinel-2,,,
2022-06-30,0.4098,,,,bianchi_campo,2022,sentinel-1-conformal,0.3098,0.5098,high
2022-07-02,0.3835597044738463,-0.0853854191005542,0.0433387395371757,0.0581678327184613,bianchi_campo,2022,sentinel-2,,,
2022-07-04,0.351775469511959,-0.0867402284729502,0.0317842349618873,0.0013548093723959,bianchi_campo,2022,sentinel-2,,,
2022-07-07,0.3700897506186858,-0.0878484070955764,0.0183142811067268,0.0011081786226262,bianchi_campo,2022,sentinel-2,,,
2022-07-09,0.3866319216096066,-0.0785577697340535,0.0165421709909207,0.0092906373615229,bianchi_campo,2022,sentinel-2,,,
2022-07-12,0.0183912164823604,0.088187745061882,0.3682407051272461,0.1667455147959355,bianchi_campo,2022,sentinel-2,,,
2022-07-14,0.3846176310106858,-0.0746681983256567,0.3662264145283254,0.1628559433875387,bianchi_campo,2022,sentinel-2,,,
2022-07-15,0.3483,,,,bianchi_campo,2022,sentinel-1-conformal,0.2483,0.4483,high
2022-07-17,0.3783524518728977,-0.0837251868546654,0.0062651791377881,0.0090569885290087,bianchi_campo,2022,sentinel-2,,,
2022-07-19,0.3695103601307837,-0.0757093805042999,0.008842091742114,0.0080158063503654,bianchi_campo,2022,sentinel-2,,,
2022-07-22,0.3847679592334486,-0.0691204458583684,0.0152575991026649,0.0065889346459315,bianchi_campo,2022,sentinel-2,,,
2022-07-24,0.3557768721457636,-0.0644738017504649,0.0289910870876849,0.0046466441079034,bianchi_campo,2022,sentinel-2,,,
2022-07-25,0.366,,,,bianchi_campo,2022,sentinel-1-conformal,0.266,0.466,high
2022-07-27,0.2168780637895525,0.0864923081639901,0.1388988083562111,0.150966109914455,bianchi_campo,2022,sentinel-2,,,
2022-07-29,0.3576896399726201,-0.0817021126112825,0.1408115761830676,0.1681944207752726,bianchi_campo,2022,sentinel-2,,,
2022-08-01,0.3879675664264211,-0.0868441817647051,0.030277926453801,0.0051420691534225,bianchi_campo,2022,sentinel-2,,,
2022-08-03,0.3637870303410542,-0.1055045421788244,0.0241805360853669,0.0186603604141193,bianchi_campo,2022,sentinel-2,,,
2022-08-06,0.3711900165031703,-0.0931358662395301,0.007402986162116,0.0123686759392943,bianchi_campo,2022,sentinel-2,,,
2022-08-08,0.112679791481479,0.0736746386832113,0.2585102250216913,0.1668105049227415,bianchi_campo,2022,sentinel-2,,,
2022-08-11,0.2360170045916655,0.0387751000334447,0.1233372131101865,0.0348995386497666,bianchi_campo,2022,sentinel-2,,,
2022-08-13,0.35760666861696,-0.1097397307900472,0.1215896640252944,0.1485148308234919,bianchi_campo,2022,sentinel-2,,,
2022-08-16,0.3803414116174077,-0.1007553455228546,0.0227347430004477,0.0089843852671926,bianchi_campo,2022,sentinel-2,,,
2022-08-21,0.3964173476670466,-0.1285591655634006,0.0160759360496389,0.027803820040546,bianchi_campo,2022,sentinel-2,,,
2022-08-23,0.3907148454851334,-0.1040066820375743,0.0057025021819132,0.0245524835258262,bianchi_campo,2022,sentinel-2,,,
2022-08-26,0.4087234912434055,-0.0892150430859379,0.0180086457582721,0.0147916389516363,bianchi_campo,2022,sentinel-2,,,
2022-08-28,0.4022987909890537,0.0082894759663618,0.0064247002543517,0.0975045190522998,bianchi_campo,2022,sentinel-2,,,
